<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4d4d5e3a0e2372ee38b0788160d0564310799a9ad8215591a22ad042a3e16152
size 6665
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
3.700000000000002,UTTAR PRADESH_LUCKNOW,29,166,195
3.700000000000002,NCT OF DELHI_AZADPUR,16,179,195
3.75,NCT OF DELHI_AZADPUR,12,183,195
3.75,UTTAR PRADESH_LUCKNOW,27,168,195
3.75,KARNATAKA_BANGALORE,22,173,195
3.75,MAHARASHTRA_LASALGAON,36,159,195
3.800000000000002,KARNATAKA_BANGALORE,22,173,195
3.800000000000002,MAHARASHTRA_LASALGAON,36,159,195
3.800000000000002,UTTAR PRADESH_LUCKNOW,26,169,195
3.800000000000002,NCT OF DELHI_AZADPUR,11,184,195
3.900000000000002,NCT OF DELHI_AZADPUR,9,186,195
3.900000000000002,KARNATAKA_BANGALORE,18,177,195
3.900000000000002,MAHARASHTRA_LASALGAON,31,164,195
3.900000000000002,UTTAR PRADESH_LUCKNOW,26,169,195
4.0,KARNATAKA_BANGALORE,15,180,195
4.0,MAHARASHTRA_LASALGAON,28,167,195
4.0,UTTAR PRADESH_LUCKNOW,23,172,195
4.0,NCT OF DELHI_AZADPUR,7,188,195
4.000000000000002,MAHARASHTRA_LASALGAON,28,167,195
4.000000000000002,UTTAR PRADESH_LUCKNOW,23,172,195
4.000000000000002,KARNATAKA_BANGALORE,15,180,195
4.000000000000002,NCT OF DELHI_AZADPUR,7,188,195
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
