<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:1f54f783cd1f6e151c5992ad93435007b4b8b2060e9a9c68fec9cd0c09422ed6
size 4954
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
3.75,MADHYA PRADESH_INDORE,0,194,194
3.75,WEST BENGAL_KOLKATA,0,194,194
3.800000000000002,MADHYA PRADESH_BHOPAL,0,194,194
3.800000000000002,MADHYA PRADESH_INDORE,0,194,194
3.800000000000002,WEST BENGAL_KOLKATA,0,194,194
3.900000000000002,MADHYA PRADESH_INDORE,0,194,194
3.900000000000002,MADHYA PRADESH_BHOPAL,0,194,194
3.900000000000002,WEST BENGAL_KOLKATA,0,194,194
4.0,MADHYA PRADESH_INDORE,0,194,194
4.0,MADHYA PRADESH_BHOPAL,0,194,194
4.0,WEST BENGAL_KOLKATA,0,194,194
4.000000000000002,MADHYA PRADESH_INDORE,0,194,194
4.000000000000002,MADHYA PRADESH_BHOPAL,0,194,194
4.000000000000002,WEST BENGAL_KOLKATA,0,194,194
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
