<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:837987ab74126c46cb069c45df54d585ac3decc873dfcfb8c0873701a1cb69d8
size 48785
=======
STARTDATE,ENDDATE,TYPE,MANDI
2017-12-10,2018-01-22,Anomaly,MAHARASHTRA_LASALGAON
2017-12-10,2018-01-22,Anomaly,KARNATAKA_BANGALORE
2017-12-10,2018-01-22,Anomaly,UTTAR PRADESH_LUCKNOW
2017-12-17,2018-01-29,Anomaly,MAHARASHTRA_LASALGAON
2017-12-17,2018-01-29,Anomaly,UTTAR PRADESH_LUCKNOW
2017-12-17,2018-01-29,Anomaly,KARNATAKA_BANGALORE
2017-12-17,2018-01-29,Anomaly,NCT OF DELHI_AZADPUR
2017-12-24,2018-02-05,Anomaly,MAHARASHTRA_LASALGAON
2017-12-24,2018-02-05,Anomaly,NCT OF DELHI_AZADPUR
2017-12-24,2018-02-05,Anomaly,UTTAR PRADESH_LUCKNOW
2017-12-24,2018-02-05,Anomaly,KARNATAKA_BANGALORE
2017-12-31,2018-02-12,Anomaly,MAHARASHTRA_LASALGAON
2017-12-31,2018-02-12,Anomaly,NCT OF DELHI_AZADPUR
2017-12-31,2018-02-12,Anomaly,UTTAR PRADESH_LUCKNOW
2017-12-31,2018-02-12,Anomaly,KARNATAKA_BANGALORE
2018-01-07,2018-02-19,Anomaly,NCT OF DELHI_AZADPUR
2018-01-07,2018-02-19,Anomaly,MAHARASHTRA_LASALGAON
2018-01-07,2018-02-19,Normal,KARNATAKA_BANGALORE
2018-01-07,2018-02-19,Anomaly,UTTAR PRADESH_LUCKNOW
2018-01-14,2018-02-26,Normal,MAHARASHTRA_LASALGAON
2018-01-14,2018-02-26,Normal,KARNATAKA_BANGALORE
2018-01-14,2018-02-26,Normal,NCT OF DELHI_AZADPUR
2018-01-14,2018-02-26,Anomaly,UTTAR PRADESH_LUCKNOW
2018-01-21,2018-03-05,Normal,NCT OF DELHI_AZADPUR
2018-01-21,2018-03-05,Normal,MAHARASHTRA_LASALGAON
2018-01-21,2018-03-05,Normal,KARNATAKA_BANGALORE
2018-01-21,2018-03-05,Anomaly,UTTAR PRADESH_LUCKNOW
2018-01-28,2018-03-12,Normal,KARNATAKA_BANGALORE
2018-01-28,2018-03-12,Normal,NCT OF DELHI_AZADPUR
2018-01-28,2018-03-12,Normal,MAHARASHTRA_LASALGAON
2018-01-28,2018-03-12,Normal,UTTAR PRADESH_LUCKNOW
2018-02-04,2018-03-19,Normal,UTTAR PRADESH_LUCKNOW
2018-02-04,2018-03-19,Normal,NCT OF DELHI_AZADPUR
2018-02-04,2018-03-19,Normal,MAHARASHTRA_LASALGAON
2018-02-04,2018-03-19,Normal,KARNATAKA_BANGALORE
2018-02-11,2018-03-26,Normal,MAHARASHTRA_LASALGAON
2018-02-11,2018-03-26,Normal,NCT OF DELHI_AZADPUR
2018-02-11,2018-03-26,Normal,KARNATAKA_BANGALORE
2018-02-11,2018-03-26,Normal,UTTAR PRADESH_LUCKNOW
2018-02-18,2018-04-02,Normal,MAHARASHTRA_LASALGAON
2018-02-18,2018-04-02,Normal,NCT OF DELHI_AZADPUR
2018-02-18,2018-04-02,Normal,KARNATAKA_BANGALORE
2018-02-18,2018-04-02,Normal,UTTAR PRADESH_LUCKNOW
2018-02-25,2018-04-09,Normal,NCT OF DELHI_AZADPUR
2018-02-25,2018-04-09,Normal,MAHARASHTRA_LASALGAON
2018-02-25,2018-04-09,Normal,UTTAR PRADESH_LUCKNOW
2018-02-25,2018-04-09,Normal,KARNATAKA_BANGALORE
2018-03-04,2018-04-16,Normal,MAHARASHTRA_LASALGAON
2018-03-04,2018-04-16,Normal,KARNATAKA_BANGALORE
2018-03-04,2018-04-16,Normal,UTTAR PRADESH_LUCKNOW
2018-03-04,2018-04-16,Normal,NCT OF DELHI_AZADPUR
2018-03-11,2018-04-23,Normal,KARNATAKA_BANGALORE
2018-03-11,2018-04-23,Normal,NCT OF DELHI_AZADPUR
2018-03-11,2018-04-23,Normal,MAHARASHTRA_LASALGAON
2018-03-11,2018-04-23,Normal,UTTAR PRADESH_LUCKNOW
2018-03-18,2018-04-30,Normal,MAHARASHTRA_LASALGAON
2018-03-18,2018-04-30,Normal,NCT OF DELHI_AZADPUR
2018-03-18,2018-04-30,Normal,UTTAR PRADESH_LUCKNOW
2018-03-18,2018-04-30,Normal,KARNATAKA_BANGALORE
2018-03-25,2018-05-07,Normal,NCT OF DELHI_AZADPUR
2018-03-25,2018-05-07,Normal,MAHARASHTRA_LASALGAON
2018-03-25,2018-05-07,Normal,KARNATAKA_BANGALORE
2018-03-25,2018-05-07,Normal,UTTAR PRADESH_LUCKNOW
2018-04-01,2018-05-14,Normal,UTTAR PRADESH_LUCKNOW
2018-04-01,2018-05-14,Normal,MAHARASHTRA_LASALGAON
2018-04-01,2018-05-14,Normal,KARNATAKA_BANGALORE
2018-04-01,2018-05-14,Normal,NCT OF DELHI_AZADPUR
2018-04-08,2018-05-21,Normal,KARNATAKA_BANGALORE
2018-04-08,2018-05-21,Normal,MAHARASHTRA_LASALGAON
2018-04-08,2018-05-21,Normal,UTTAR PRADESH_LUCKNOW
2018-04-08,2018-05-21,Normal,NCT OF DELHI_AZADPUR
2018-04-15,2018-05-28,Normal,KARNATAKA_BANGALORE
2018-04-15,2018-05-28,Normal,MAHARASHTRA_LASALGAON
2018-04-15,2018-05-28,Normal,UTTAR PRADESH_LUCKNOW
2018-04-15,2018-05-28,Normal,NCT OF DELHI_AZADPUR
2018-04-22,2018-06-04,Normal,NCT OF DELHI_AZADPUR
2018-04-22,2018-06-04,Normal,MAHARASHTRA_LASALGAON
2018-04-22,2018-06-04,Normal,UTTAR PRADESH_LUCKNOW
2018-04-22,2018-06-04,Normal,KARNATAKA_BANGALORE
2018-04-29,2018-06-11,Normal,MAHARASHTRA_LASALGAON
2018-04-29,2018-06-11,Normal,NCT OF DELHI_AZADPUR
2018-04-29,2018-06-11,Normal,KARNATAKA_BANGALORE
2018-04-29,2018-06-11,Normal,UTTAR PRADESH_LUCKNOW
2018-05-06,2018-06-18,Normal,NCT OF DELHI_AZADPUR
2018-05-06,2018-06-18,Normal,KARNATAKA_BANGALORE
2018-05-06,2018-06-18,Normal,MAHARASHTRA_LASALGAON
2018-05-06,2018-06-18,Normal,UTTAR PRADESH_LUCKNOW
2018-05-13,2018-06-25,Normal,KARNATAKA_BANGALORE
2018-05-13,2018-06-25,Normal,MAHARASHTRA_LASALGAON
2018-05-13,2018-06-25,Normal,UTTAR PRADESH_LUCKNOW
2018-05-13,2018-06-25,Normal,NCT OF DELHI_AZADPUR
2018-05-20,2018-07-02,Normal,NCT OF DELHI_AZADPUR
2018-05-20,2018-07-02,Normal,MAHARASHTRA_LASALGAON
2018-05-20,2018-07-02,Normal,UTTAR PRADESH_LUCKNOW
2018-05-20,2018-07-02,Normal,KARNATAKA_BANGALORE
2018-05-27,2018-07-09,Normal,UTTAR PRADESH_LUCKNOW
2018-05-27,2018-07-09,Normal,NCT OF DELHI_AZADPUR
2018-05-27,2018-07-09,Normal,KARNATAKA_BANGALORE
2018-05-27,2018-07-09,Normal,MAHARASHTRA_LASALGAON
2018-06-03,2018-07-16,Normal,KARNATAKA_BANGALORE
2018-06-03,2018-07-16,Normal,NCT OF DELHI_AZADPUR
2018-06-03,2018-07-16,Normal,MAHARASHTRA_LASALGAON
2018-06-03,2018-07-16,Normal,UTTAR PRADESH_LUCKNOW
2018-06-10,2018-07-23,Normal,NCT OF DELHI_AZADPUR
2018-06-10,2018-07-23,Normal,MAHARASHTRA_LASALGAON
2018-06-10,2018-07-23,Normal,KARNATAKA_BANGALORE
2018-06-10,2018-07-23,Normal,UTTAR PRADESH_LUCKNOW
2018-06-17,2018-07-30,Normal,MAHARASHTRA_LASALGAON
2018-06-17,2018-07-30,Normal,NCT OF DELHI_AZADPUR
2018-06-17,2018-07-30,Normal,KARNATAKA_BANGALORE
2018-06-17,2018-07-30,Normal,UTTAR PRADESH_LUCKNOW
2018-06-24,2018-08-06,Normal,KARNATAKA_BANGALORE
2018-06-24,2018-08-06,Normal,UTTAR PRADESH_LUCKNOW
2018-06-24,2018-08-06,Normal,NCT OF DELHI_AZADPUR
2018-06-24,2018-08-06,Normal,MAHARASHTRA_LASALGAON
2018-07-01,2018-08-13,Normal,KARNATAKA_BANGALORE
2018-07-01,2018-08-13,Normal,UTTAR PRADESH_LUCKNOW
2018-07-01,2018-08-13,Normal,MAHARASHTRA_LASALGAON
2018-07-01,2018-08-13,Normal,NCT OF DELHI_AZADPUR
2018-07-08,2018-08-20,Normal,KARNATAKA_BANGALORE
2018-07-08,2018-08-20,Normal,UTTAR PRADESH_LUCKNOW
2018-07-08,2018-08-20,Normal,MAHARASHTRA_LASALGAON
2018-07-08,2018-08-20,Normal,NCT OF DELHI_AZADPUR
2018-07-15,2018-08-27,Normal,KARNATAKA_BANGALORE
2018-07-15,2018-08-27,Normal,UTTAR PRADESH_LUCKNOW
2018-07-15,2018-08-27,Normal,NCT OF DELHI_AZADPUR
2018-07-15,2018-08-27,Normal,MAHARASHTRA_LASALGAON
2018-07-22,2018-09-03,Normal,NCT OF DELHI_AZADPUR
2018-07-22,2018-09-03,Normal,UTTAR PRADESH_LUCKNOW
2018-07-22,2018-09-03,Normal,MAHARASHTRA_LASALGAON
2018-07-22,2018-09-03,Normal,KARNATAKA_BANGALORE
2018-07-29,2018-09-10,Normal,MAHARASHTRA_LASALGAON
2018-07-29,2018-09-10,Normal,UTTAR PRADESH_LUCKNOW
2018-07-29,2018-09-10,Normal,NCT OF DELHI_AZADPUR
2018-07-29,2018-09-10,Normal,KARNATAKA_BANGALORE
2018-08-05,2018-09-17,Anomaly,MAHARASHTRA_LASALGAON
2018-08-05,2018-09-17,Normal,NCT OF DELHI_AZADPUR
2018-08-05,2018-09-17,Normal,KARNATAKA_BANGALORE
2018-08-05,2018-09-17,Normal,UTTAR PRADESH_LUCKNOW
2018-08-12,2018-09-24,Normal,MAHARASHTRA_LASALGAON
2018-08-12,2018-09-24,Normal,KARNATAKA_BANGALORE
2018-08-12,2018-09-24,Normal,UTTAR PRADESH_LUCKNOW
2018-08-12,2018-09-24,Normal,NCT OF DELHI_AZADPUR
2018-08-19,2018-10-01,Normal,KARNATAKA_BANGALORE
2018-08-19,2018-10-01,Normal,UTTAR PRADESH_LUCKNOW
2018-08-19,2018-10-01,Normal,MAHARASHTRA_LASALGAON
2018-08-19,2018-10-01,Normal,NCT OF DELHI_AZADPUR
2018-08-26,2018-10-08,Normal,NCT OF DELHI_AZADPUR
2018-08-26,2018-10-08,Normal,MAHARASHTRA_LASALGAON
2018-08-26,2018-10-08,Normal,KARNATAKA_BANGALORE
2018-08-26,2018-10-08,Normal,UTTAR PRADESH_LUCKNOW
2018-09-02,2018-10-15,Normal,KARNATAKA_BANGALORE
2018-09-02,2018-10-15,Normal,NCT OF DELHI_AZADPUR
2018-09-02,2018-10-15,Normal,MAHARASHTRA_LASALGAON
2018-09-02,2018-10-15,Normal,UTTAR PRADESH_LUCKNOW
2018-09-09,2018-10-22,Normal,MAHARASHTRA_LASALGAON
2018-09-09,2018-10-22,Normal,KARNATAKA_BANGALORE
2018-09-09,2018-10-22,Normal,NCT OF DELHI_AZADPUR
2018-09-09,2018-10-22,Normal,UTTAR PRADESH_LUCKNOW
2018-09-16,2018-10-29,Normal,KARNATAKA_BANGALORE
2018-09-16,2018-10-29,Normal,MAHARASHTRA_LASALGAON
2018-09-16,2018-10-29,Normal,NCT OF DELHI_AZADPUR
2018-09-16,2018-10-29,Normal,UTTAR PRADESH_LUCKNOW
2018-09-23,2018-11-05,Normal,UTTAR PRADESH_LUCKNOW
2018-09-23,2018-11-05,Normal,KARNATAKA_BANGALORE
2018-09-23,2018-11-05,Normal,NCT OF DELHI_AZADPUR
2018-09-23,2018-11-05,Normal,MAHARASHTRA_LASALGAON
2018-09-30,2018-11-12,Normal,MAHARASHTRA_LASALGAON
2018-09-30,2018-11-12,Normal,UTTAR PRADESH_LUCKNOW
2018-09-30,2018-11-12,Normal,KARNATAKA_BANGALORE
2018-09-30,2018-11-12,Normal,NCT OF DELHI_AZADPUR
2018-10-07,2018-11-19,Normal,KARNATAKA_BANGALORE
2018-10-07,2018-11-19,Normal,NCT OF DELHI_AZADPUR
2018-10-07,2018-11-19,Normal,MAHARASHTRA_LASALGAON
2018-10-07,2018-11-19,Normal,UTTAR PRADESH_LUCKNOW
2018-10-14,2018-11-26,Normal,UTTAR PRADESH_LUCKNOW
2018-10-14,2018-11-26,Normal,KARNATAKA_BANGALORE
2018-10-14,2018-11-26,Normal,NCT OF DELHI_AZADPUR
2018-10-14,2018-11-26,Normal,MAHARASHTRA_LASALGAON
2018-10-21,2018-12-03,Normal,NCT OF DELHI_AZADPUR
2018-10-21,2018-12-03,Normal,KARNATAKA_BANGALORE
2018-10-21,2018-12-03,Anomaly,MAHARASHTRA_LASALGAON
2018-10-21,2018-12-03,Normal,UTTAR PRADESH_LUCKNOW
2018-10-28,2018-12-10,Normal,UTTAR PRADESH_LUCKNOW
2018-10-28,2018-12-10,Normal,KARNATAKA_BANGALORE
2018-10-28,2018-12-10,Anomaly,MAHARASHTRA_LASALGAON
2018-10-28,2018-12-10,Normal,NCT OF DELHI_AZADPUR
2018-11-04,2018-12-17,Anomaly,KARNATAKA_BANGALORE
2018-11-04,2018-12-17,Anomaly,NCT OF DELHI_AZADPUR
2018-11-04,2018-12-17,Anomaly,MAHARASHTRA_LASALGAON
2018-11-04,2018-12-17,Anomaly,UTTAR PRADESH_LUCKNOW
2018-11-11,2018-12-24,Anomaly,KARNATAKA_BANGALORE
2018-11-11,2018-12-24,Anomaly,NCT OF DELHI_AZADPUR
2018-11-11,2018-12-24,Anomaly,UTTAR PRADESH_LUCKNOW
2018-11-11,2018-12-24,Anomaly,MAHARASHTRA_LASALGAON
2018-11-18,2018-12-31,Anomaly,UTTAR PRADESH_LUCKNOW
2018-11-18,2018-12-31,Anomaly,KARNATAKA_BANGALORE
2018-11-18,2018-12-31,Anomaly,NCT OF DELHI_AZADPUR
2018-11-18,2018-12-31,Anomaly,MAHARASHTRA_LASALGAON
2018-11-25,2019-01-07,Anomaly,NCT OF DELHI_AZADPUR
2018-11-25,2019-01-07,Anomaly,UTTAR PRADESH_LUCKNOW
2018-11-25,2019-01-07,Anomaly,MAHARASHTRA_LASALGAON
2018-11-25,2019-01-07,Anomaly,KARNATAKA_BANGALORE
2018-12-02,2019-01-14,Anomaly,UTTAR PRADESH_LUCKNOW
2018-12-02,2019-01-14,Anomaly,MAHARASHTRA_LASALGAON
2018-12-02,2019-01-14,Anomaly,NCT OF DELHI_AZADPUR
2018-12-02,2019-01-14,Anomaly,KARNATAKA_BANGALORE
2018-12-09,2019-01-21,Anomaly,NCT OF DELHI_AZADPUR
2018-12-09,2019-01-21,Anomaly,KARNATAKA_BANGALORE
2018-12-09,2019-01-21,Anomaly,UTTAR PRADESH_LUCKNOW
2018-12-09,2019-01-21,Anomaly,MAHARASHTRA_LASALGAON
2018-12-16,2019-01-28,Anomaly,UTTAR PRADESH_LUCKNOW
2018-12-16,2019-01-28,Anomaly,MAHARASHTRA_LASALGAON
2018-12-16,2019-01-28,Anomaly,NCT OF DELHI_AZADPUR
2018-12-16,2019-01-28,Anomaly,KARNATAKA_BANGALORE
2018-12-23,2019-02-04,Anomaly,NCT OF DELHI_AZADPUR
2018-12-23,2019-02-04,Anomaly,MAHARASHTRA_LASALGAON
2018-12-23,2019-02-04,Anomaly,UTTAR PRADESH_LUCKNOW
2018-12-23,2019-02-04,Anomaly,KARNATAKA_BANGALORE
2018-12-30,2019-02-11,Anomaly,NCT OF DELHI_AZADPUR
2018-12-30,2019-02-11,Anomaly,MAHARASHTRA_LASALGAON
2018-12-30,2019-02-11,Anomaly,KARNATAKA_BANGALORE
2018-12-30,2019-02-11,Anomaly,UTTAR PRADESH_LUCKNOW
2019-01-06,2019-02-18,Anomaly,NCT OF DELHI_AZADPUR
2019-01-06,2019-02-18,Anomaly,MAHARASHTRA_LASALGAON
2019-01-06,2019-02-18,Anomaly,KARNATAKA_BANGALORE
2019-01-06,2019-02-18,Anomaly,UTTAR PRADESH_LUCKNOW
2019-01-13,2019-02-25,Normal,NCT OF DELHI_AZADPUR
2019-01-13,2019-02-25,Anomaly,MAHARASHTRA_LASALGAON
2019-01-13,2019-02-25,Anomaly,KARNATAKA_BANGALORE
2019-01-13,2019-02-25,Normal,UTTAR PRADESH_LUCKNOW
2019-01-20,2019-03-04,Anomaly,MAHARASHTRA_LASALGAON
2019-01-20,2019-03-04,Anomaly,UTTAR PRADESH_LUCKNOW
2019-01-20,2019-03-04,Anomaly,KARNATAKA_BANGALORE
2019-01-20,2019-03-04,Anomaly,NCT OF DELHI_AZADPUR
2019-01-27,2019-03-11,Anomaly,KARNATAKA_BANGALORE
2019-01-27,2019-03-11,Anomaly,MAHARASHTRA_LASALGAON
2019-01-27,2019-03-11,Anomaly,NCT OF DELHI_AZADPUR
2019-01-27,2019-03-11,Normal,UTTAR PRADESH_LUCKNOW
2019-02-03,2019-03-18,Normal,UTTAR PRADESH_LUCKNOW
2019-02-03,2019-03-18,Anomaly,MAHARASHTRA_LASALGAON
2019-02-03,2019-03-18,Anomaly,NCT OF DELHI_AZADPUR
2019-02-03,2019-03-18,Anomaly,KARNATAKA_BANGALORE
2019-02-10,2019-03-25,Normal,NCT OF DELHI_AZADPUR
2019-02-10,2019-03-25,Normal,UTTAR PRADESH_LUCKNOW
2019-02-10,2019-03-25,Normal,KARNATAKA_BANGALORE
2019-02-10,2019-03-25,Anomaly,MAHARASHTRA_LASALGAON
2019-02-17,2019-04-01,Normal,KARNATAKA_BANGALORE
2019-02-17,2019-04-01,Normal,MAHARASHTRA_LASALGAON
2019-02-17,2019-04-01,Normal,NCT OF DELHI_AZADPUR
2019-02-17,2019-04-01,Normal,UTTAR PRADESH_LUCKNOW
2019-02-24,2019-04-08,Normal,NCT OF DELHI_AZADPUR
2019-02-24,2019-04-08,Normal,MAHARASHTRA_LASALGAON
2019-02-24,2019-04-08,Normal,KARNATAKA_BANGALORE
2019-02-24,2019-04-08,Normal,UTTAR PRADESH_LUCKNOW
2019-03-03,2019-04-15,Normal,UTTAR PRADESH_LUCKNOW
2019-03-03,2019-04-15,Normal,NCT OF DELHI_AZADPUR
2019-03-03,2019-04-15,Normal,MAHARASHTRA_LASALGAON
2019-03-03,2019-04-15,Normal,KARNATAKA_BANGALORE
2019-03-10,2019-04-22,Normal,MAHARASHTRA_LASALGAON
2019-03-10,2019-04-22,Normal,UTTAR PRADESH_LUCKNOW
2019-03-10,2019-04-22,Normal,KARNATAKA_BANGALORE
2019-03-10,2019-04-22,Normal,NCT OF DELHI_AZADPUR
2019-03-17,2019-04-29,Normal,NCT OF DELHI_AZADPUR
2019-03-17,2019-04-29,Normal,UTTAR PRADESH_LUCKNOW
2019-03-17,2019-04-29,Normal,MAHARASHTRA_LASALGAON
2019-03-17,2019-04-29,Normal,KARNATAKA_BANGALORE
2019-03-24,2019-05-06,Normal,UTTAR PRADESH_LUCKNOW
2019-03-24,2019-05-06,Normal,KARNATAKA_BANGALORE
2019-03-24,2019-05-06,Normal,MAHARASHTRA_LASALGAON
2019-03-24,2019-05-06,Normal,NCT OF DELHI_AZADPUR
2019-03-31,2019-05-13,Normal,MAHARASHTRA_LASALGAON
2019-03-31,2019-05-13,Normal,UTTAR PRADESH_LUCKNOW
2019-03-31,2019-05-13,Normal,NCT OF DELHI_AZADPUR
2019-03-31,2019-05-13,Normal,KARNATAKA_BANGALORE
2019-04-07,2019-05-20,Normal,MAHARASHTRA_LASALGAON
2019-04-07,2019-05-20,Normal,UTTAR PRADESH_LUCKNOW
2019-04-07,2019-05-20,Normal,NCT OF DELHI_AZADPUR
2019-04-07,2019-05-20,Normal,KARNATAKA_BANGALORE
2019-04-14,2019-05-27,Normal,NCT OF DELHI_AZADPUR
2019-04-14,2019-05-27,Normal,KARNATAKA_BANGALORE
2019-04-14,2019-05-27,Normal,MAHARASHTRA_LASALGAON
2019-04-14,2019-05-27,Normal,UTTAR PRADESH_LUCKNOW
2019-04-21,2019-06-03,Normal,KARNATAKA_BANGALORE
2019-04-21,2019-06-03,Normal,NCT OF DELHI_AZADPUR
2019-04-21,2019-06-03,Normal,UTTAR PRADESH_LUCKNOW
2019-04-21,2019-06-03,Normal,MAHARASHTRA_LASALGAON
2019-04-28,2019-06-10,Normal,KARNATAKA_BANGALORE
2019-04-28,2019-06-10,Normal,MAHARASHTRA_LASALGAON
2019-04-28,2019-06-10,Normal,UTTAR PRADESH_LUCKNOW
2019-04-28,2019-06-10,Normal,NCT OF DELHI_AZADPUR
2019-05-05,2019-06-17,Normal,NCT OF DELHI_AZADPUR
2019-05-05,2019-06-17,Normal,UTTAR PRADESH_LUCKNOW
2019-05-05,2019-06-17,Normal,KARNATAKA_BANGALORE
2019-05-05,2019-06-17,Normal,MAHARASHTRA_LASALGAON
2019-05-12,2019-06-24,Normal,NCT OF DELHI_AZADPUR
2019-05-12,2019-06-24,Normal,UTTAR PRADESH_LUCKNOW
2019-05-12,2019-06-24,Normal,KARNATAKA_BANGALORE
2019-05-12,2019-06-24,Normal,MAHARASHTRA_LASALGAON
2019-05-19,2019-07-01,Normal,MAHARASHTRA_LASALGAON
2019-05-19,2019-07-01,Normal,NCT OF DELHI_AZADPUR
2019-05-19,2019-07-01,Normal,KARNATAKA_BANGALORE
2019-05-19,2019-07-01,Normal,UTTAR PRADESH_LUCKNOW
2019-05-26,2019-07-08,Normal,NCT OF DELHI_AZADPUR
2019-05-26,2019-07-08,Normal,KARNATAKA_BANGALORE
2019-05-26,2019-07-08,Normal,UTTAR PRADESH_LUCKNOW
2019-05-26,2019-07-08,Normal,MAHARASHTRA_LASALGAON
2019-06-02,2019-07-15,Normal,MAHARASHTRA_LASALGAON
2019-06-02,2019-07-15,Normal,NCT OF DELHI_AZADPUR
2019-06-02,2019-07-15,Normal,KARNATAKA_BANGALORE
2019-06-02,2019-07-15,Normal,UTTAR PRADESH_LUCKNOW
2019-06-09,2019-07-22,Normal,MAHARASHTRA_LASALGAON
2019-06-09,2019-07-22,Normal,UTTAR PRADESH_LUCKNOW
2019-06-09,2019-07-22,Normal,NCT OF DELHI_AZADPUR
2019-06-09,2019-07-22,Normal,KARNATAKA_BANGALORE
2019-06-16,2019-07-29,Normal,NCT OF DELHI_AZADPUR
2019-06-16,2019-07-29,Normal,UTTAR PRADESH_LUCKNOW
2019-06-16,2019-07-29,Normal,MAHARASHTRA_LASALGAON
2019-06-16,2019-07-29,Normal,KARNATAKA_BANGALORE
2019-06-23,2019-08-05,Normal,KARNATAKA_BANGALORE
2019-06-23,2019-08-05,Normal,MAHARASHTRA_LASALGAON
2019-06-23,2019-08-05,Normal,UTTAR PRADESH_LUCKNOW
2019-06-23,2019-08-05,Normal,NCT OF DELHI_AZADPUR
2019-06-30,2019-08-12,Normal,UTTAR PRADESH_LUCKNOW
2019-06-30,2019-08-12,Normal,KARNATAKA_BANGALORE
2019-06-30,2019-08-12,Normal,MAHARASHTRA_LASALGAON
2019-06-30,2019-08-12,Normal,NCT OF DELHI_AZADPUR
2019-07-07,2019-08-19,Normal,UTTAR PRADESH_LUCKNOW
2019-07-07,2019-08-19,Normal,KARNATAKA_BANGALORE
2019-07-07,2019-08-19,Normal,MAHARASHTRA_LASALGAON
2019-07-07,2019-08-19,Normal,NCT OF DELHI_AZADPUR
2019-07-14,2019-08-26,Normal,MAHARASHTRA_LASALGAON
2019-07-14,2019-08-26,Normal,UTTAR PRADESH_LUCKNOW
2019-07-14,2019-08-26,Normal,NCT OF DELHI_AZADPUR
2019-07-14,2019-08-26,Normal,KARNATAKA_BANGALORE
2019-07-21,2019-09-02,Normal,MAHARASHTRA_LASALGAON
2019-07-21,2019-09-02,Normal,UTTAR PRADESH_LUCKNOW
2019-07-21,2019-09-02,Normal,NCT OF DELHI_AZADPUR
2019-07-21,2019-09-02,Normal,KARNATAKA_BANGALORE
2019-07-28,2019-09-09,Normal,KARNATAKA_BANGALORE
2019-07-28,2019-09-09,Normal,MAHARASHTRA_LASALGAON
2019-07-28,2019-09-09,Normal,NCT OF DELHI_AZADPUR
2019-07-28,2019-09-09,Normal,UTTAR PRADESH_LUCKNOW
2019-08-04,2019-09-16,Normal,UTTAR PRADESH_LUCKNOW
2019-08-04,2019-09-16,Normal,MAHARASHTRA_LASALGAON
2019-08-04,2019-09-16,Normal,NCT OF DELHI_AZADPUR
2019-08-04,2019-09-16,Normal,KARNATAKA_BANGALORE
2019-08-11,2019-09-23,Normal,NCT OF DELHI_AZADPUR
2019-08-11,2019-09-23,Normal,UTTAR PRADESH_LUCKNOW
2019-08-11,2019-09-23,Normal,MAHARASHTRA_LASALGAON
2019-08-11,2019-09-23,Normal,KARNATAKA_BANGALORE
2019-08-18,2019-09-30,Normal,KARNATAKA_BANGALORE
2019-08-18,2019-09-30,Normal,UTTAR PRADESH_LUCKNOW
2019-08-18,2019-09-30,Normal,MAHARASHTRA_LASALGAON
2019-08-18,2019-09-30,Normal,NCT OF DELHI_AZADPUR
2019-08-25,2019-10-07,Normal,NCT OF DELHI_AZADPUR
2019-08-25,2019-10-07,Normal,UTTAR PRADESH_LUCKNOW
2019-08-25,2019-10-07,Normal,KARNATAKA_BANGALORE
2019-08-25,2019-10-07,Normal,MAHARASHTRA_LASALGAON
2019-09-01,2019-10-14,Anomaly,MAHARASHTRA_LASALGAON
2019-09-01,2019-10-14,Anomaly,NCT OF DELHI_AZADPUR
2019-09-01,2019-10-14,Normal,KARNATAKA_BANGALORE
2019-09-01,2019-10-14,Anomaly,UTTAR PRADESH_LUCKNOW
2019-09-08,2019-10-21,Anomaly,NCT OF DELHI_AZADPUR
2019-09-08,2019-10-21,Anomaly,MAHARASHTRA_LASALGAON
2019-09-08,2019-10-21,Anomaly,UTTAR PRADESH_LUCKNOW
2019-09-08,2019-10-21,Normal,KARNATAKA_BANGALORE
2019-09-15,2019-10-28,Anomaly,MAHARASHTRA_LASALGAON
2019-09-15,2019-10-28,Anomaly,NCT OF DELHI_AZADPUR
2019-09-15,2019-10-28,Anomaly,UTTAR PRADESH_LUCKNOW
2019-09-15,2019-10-28,Normal,KARNATAKA_BANGALORE
2019-09-22,2019-11-04,Anomaly,NCT OF DELHI_AZADPUR
2019-09-22,2019-11-04,Anomaly,UTTAR PRADESH_LUCKNOW
2019-09-22,2019-11-04,Anomaly,MAHARASHTRA_LASALGAON
2019-09-22,2019-11-04,Normal,KARNATAKA_BANGALORE
2019-09-29,2019-11-11,Anomaly,NCT OF DELHI_AZADPUR
2019-09-29,2019-11-11,Anomaly,MAHARASHTRA_LASALGAON
2019-09-29,2019-11-11,Normal,KARNATAKA_BANGALORE
2019-09-29,2019-11-11,Anomaly,UTTAR PRADESH_LUCKNOW
2019-10-06,2019-11-18,Normal,KARNATAKA_BANGALORE
2019-10-06,2019-11-18,Anomaly,NCT OF DELHI_AZADPUR
2019-10-06,2019-11-18,Anomaly,MAHARASHTRA_LASALGAON
2019-10-06,2019-11-18,Anomaly,UTTAR PRADESH_LUCKNOW
2019-10-13,2019-11-25,Anomaly,NCT OF DELHI_AZADPUR
2019-10-13,2019-11-25,Anomaly,UTTAR PRADESH_LUCKNOW
2019-10-13,2019-11-25,Anomaly,MAHARASHTRA_LASALGAON
2019-10-13,2019-11-25,Anomaly,KARNATAKA_BANGALORE
2019-10-20,2019-12-02,Anomaly,MAHARASHTRA_LASALGAON
2019-10-20,2019-12-02,Anomaly,NCT OF DELHI_AZADPUR
2019-10-20,2019-12-02,Anomaly,UTTAR PRADESH_LUCKNOW
2019-10-20,2019-12-02,Anomaly,KARNATAKA_BANGALORE
