<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:ad267771b740443a0afb84435374db46f81a5a2093783ea2d05eaa331e8e1228
size 49338
=======
STARTDATE,ENDDATE,TYPE,MANDI
2019-09-15,2019-10-28,Normal,WEST BENGAL_KALYANI
2019-09-15,2019-10-28,Normal,PUNJAB_AJNALA
2019-09-22,2019-11-04,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-09-22,2019-11-04,Normal,WEST BENGAL_KALYANI
2019-09-22,2019-11-04,Normal,UTTAR PRADESH_LUCKNOW
2019-09-22,2019-11-04,Normal,PUNJAB_AJNALA
2019-09-29,2019-11-11,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-09-29,2019-11-11,Normal,UTTAR PRADESH_LUCKNOW
2019-09-29,2019-11-11,Normal,PUNJAB_AJNALA
2019-09-29,2019-11-11,Normal,WEST BENGAL_KALYANI
2019-10-06,2019-11-18,Normal,PUNJAB_AJNALA
2019-10-06,2019-11-18,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-10-06,2019-11-18,Normal,UTTAR PRADESH_LUCKNOW
2019-10-06,2019-11-18,Normal,WEST BENGAL_KALYANI
2019-10-13,2019-11-25,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-10-13,2019-11-25,Normal,WEST BENGAL_KALYANI
2019-10-13,2019-11-25,Normal,UTTAR PRADESH_LUCKNOW
2019-10-13,2019-11-25,Normal,PUNJAB_AJNALA
2019-10-20,2019-12-02,Normal,UTTAR PRADESH_LUCKNOW
2019-10-20,2019-12-02,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-10-20,2019-12-02,Normal,WEST BENGAL_KALYANI
2019-10-20,2019-12-02,Normal,PUNJAB_AJNALA
2019-10-27,2019-12-09,Normal,WEST BENGAL_KALYANI
2019-10-27,2019-12-09,Normal,PUNJAB_AJNALA
2019-10-27,2019-12-09,Normal,UTTAR PRADESH_LUCKNOW
2019-10-27,2019-12-09,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-11-03,2019-12-16,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-11-03,2019-12-16,Normal,PUNJAB_AJNALA
2019-11-03,2019-12-16,Normal,WEST BENGAL_KALYANI
2019-11-03,2019-12-16,Normal,UTTAR PRADESH_LUCKNOW
2019-11-10,2019-12-23,Normal,UTTAR PRADESH_LUCKNOW
2019-11-10,2019-12-23,Normal,PUNJAB_AJNALA
2019-11-10,2019-12-23,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-11-10,2019-12-23,Normal,WEST BENGAL_KALYANI
2019-11-17,2019-12-30,Normal,PUNJAB_AJNALA
2019-11-17,2019-12-30,Normal,UTTAR PRADESH_LUCKNOW
2019-11-17,2019-12-30,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-11-17,2019-12-30,Normal,WEST BENGAL_KALYANI
2019-11-24,2020-01-06,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-11-24,2020-01-06,Normal,WEST BENGAL_KALYANI
2019-11-24,2020-01-06,Normal,PUNJAB_AJNALA
2019-11-24,2020-01-06,Normal,UTTAR PRADESH_LUCKNOW
2019-12-01,2020-01-13,Normal,UTTAR PRADESH_LUCKNOW
2019-12-01,2020-01-13,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2019-12-01,2020-01-13,Anomaly,WEST BENGAL_KALYANI
2019-12-01,2020-01-13,Normal,PUNJAB_AJNALA
2019-12-08,2020-01-20,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2019-12-08,2020-01-20,Normal,PUNJAB_AJNALA
2019-12-08,2020-01-20,Normal,UTTAR PRADESH_LUCKNOW
2019-12-08,2020-01-20,Anomaly,WEST BENGAL_KALYANI
2019-12-15,2020-01-27,Normal,UTTAR PRADESH_LUCKNOW
2019-12-15,2020-01-27,Anomaly,WEST BENGAL_KALYANI
2019-12-15,2020-01-27,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2019-12-15,2020-01-27,Normal,PUNJAB_AJNALA
2019-12-22,2020-02-03,Normal,PUNJAB_AJNALA
2019-12-22,2020-02-03,Normal,UTTAR PRADESH_LUCKNOW
2019-12-22,2020-02-03,Anomaly,WEST BENGAL_KALYANI
2019-12-22,2020-02-03,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2019-12-29,2020-02-10,Normal,PUNJAB_AJNALA
2019-12-29,2020-02-10,Anomaly,WEST BENGAL_KALYANI
2019-12-29,2020-02-10,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2019-12-29,2020-02-10,Normal,UTTAR PRADESH_LUCKNOW
2020-01-05,2020-02-17,Anomaly,WEST BENGAL_KALYANI
2020-01-05,2020-02-17,Normal,UTTAR PRADESH_LUCKNOW
2020-01-05,2020-02-17,Normal,PUNJAB_AJNALA
2020-01-05,2020-02-17,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-01-12,2020-02-24,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-01-12,2020-02-24,Normal,UTTAR PRADESH_LUCKNOW
2020-01-12,2020-02-24,Normal,PUNJAB_AJNALA
2020-01-12,2020-02-24,Anomaly,WEST BENGAL_KALYANI
2020-01-19,2020-03-02,Normal,UTTAR PRADESH_LUCKNOW
2020-01-19,2020-03-02,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-01-19,2020-03-02,Normal,PUNJAB_AJNALA
2020-01-19,2020-03-02,Anomaly,WEST BENGAL_KALYANI
2020-01-26,2020-03-09,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-01-26,2020-03-09,Normal,UTTAR PRADESH_LUCKNOW
2020-01-26,2020-03-09,Normal,PUNJAB_AJNALA
2020-01-26,2020-03-09,Anomaly,WEST BENGAL_KALYANI
2020-02-02,2020-03-16,Normal,UTTAR PRADESH_LUCKNOW
2020-02-02,2020-03-16,Normal,PUNJAB_AJNALA
2020-02-02,2020-03-16,Anomaly,WEST BENGAL_KALYANI
2020-02-02,2020-03-16,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-02-09,2020-03-23,Normal,UTTAR PRADESH_LUCKNOW
2020-02-09,2020-03-23,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-02-09,2020-03-23,Normal,PUNJAB_AJNALA
2020-02-09,2020-03-23,Anomaly,WEST BENGAL_KALYANI
2020-02-16,2020-03-30,Normal,PUNJAB_AJNALA
2020-02-16,2020-03-30,Anomaly,UTTAR PRADESH_LUCKNOW
2020-02-16,2020-03-30,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-02-16,2020-03-30,Anomaly,WEST BENGAL_KALYANI
2020-02-23,2020-04-06,Anomaly,WEST BENGAL_KALYANI
2020-02-23,2020-04-06,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-02-23,2020-04-06,Anomaly,UTTAR PRADESH_LUCKNOW
2020-02-23,2020-04-06,Normal,PUNJAB_AJNALA
2020-03-01,2020-04-13,Anomaly,WEST BENGAL_KALYANI
2020-03-01,2020-04-13,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-03-01,2020-04-13,Anomaly,UTTAR PRADESH_LUCKNOW
2020-03-01,2020-04-13,Normal,PUNJAB_AJNALA
2020-03-08,2020-04-20,Anomaly,WEST BENGAL_KALYANI
2020-03-08,2020-04-20,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-03-08,2020-04-20,Anomaly,PUNJAB_AJNALA
2020-03-08,2020-04-20,Anomaly,UTTAR PRADESH_LUCKNOW
2020-03-15,2020-04-27,Anomaly,WEST BENGAL_KALYANI
2020-03-15,2020-04-27,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-03-15,2020-04-27,Anomaly,PUNJAB_AJNALA
2020-03-15,2020-04-27,Anomaly,UTTAR PRADESH_LUCKNOW
2020-03-22,2020-05-04,Anomaly,UTTAR PRADESH_LUCKNOW
2020-03-22,2020-05-04,Anomaly,WEST BENGAL_KALYANI
2020-03-22,2020-05-04,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-03-22,2020-05-04,Anomaly,PUNJAB_AJNALA
2020-03-29,2020-05-11,Anomaly,PUNJAB_AJNALA
2020-03-29,2020-05-11,Anomaly,UTTAR PRADESH_LUCKNOW
2020-03-29,2020-05-11,Anomaly,WEST BENGAL_KALYANI
2020-03-29,2020-05-11,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-04-05,2020-05-18,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-04-05,2020-05-18,Normal,PUNJAB_AJNALA
2020-04-05,2020-05-18,Anomaly,UTTAR PRADESH_LUCKNOW
2020-04-05,2020-05-18,Anomaly,WEST BENGAL_KALYANI
2020-04-12,2020-05-25,Anomaly,WEST BENGAL_KALYANI
2020-04-12,2020-05-25,Normal,UTTAR PRADESH_LUCKNOW
2020-04-12,2020-05-25,Normal,PUNJAB_AJNALA
2020-04-12,2020-05-25,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-04-19,2020-06-01,Normal,PUNJAB_AJNALA
2020-04-19,2020-06-01,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-04-19,2020-06-01,Anomaly,WEST BENGAL_KALYANI
2020-04-19,2020-06-01,Normal,UTTAR PRADESH_LUCKNOW
2020-04-26,2020-06-08,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-04-26,2020-06-08,Normal,UTTAR PRADESH_LUCKNOW
2020-04-26,2020-06-08,Anomaly,WEST BENGAL_KALYANI
2020-04-26,2020-06-08,Normal,PUNJAB_AJNALA
2020-05-03,2020-06-15,Anomaly,WEST BENGAL_KALYANI
2020-05-03,2020-06-15,Normal,UTTAR PRADESH_LUCKNOW
2020-05-03,2020-06-15,Normal,PUNJAB_AJNALA
2020-05-03,2020-06-15,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-05-10,2020-06-22,Anomaly,WEST BENGAL_KALYANI
2020-05-10,2020-06-22,Normal,UTTAR PRADESH_LUCKNOW
2020-05-10,2020-06-22,Normal,PUNJAB_AJNALA
2020-05-10,2020-06-22,Normal,WEST BENGAL_BISHNUPUR(BANKURA)
2020-05-17,2020-06-29,Anomaly,UTTAR PRADESH_LUCKNOW
2020-05-17,2020-06-29,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-05-17,2020-06-29,Anomaly,WEST BENGAL_KALYANI
2020-05-17,2020-06-29,Normal,PUNJAB_AJNALA
2020-05-24,2020-07-06,Normal,UTTAR PRADESH_LUCKNOW
2020-05-24,2020-07-06,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-05-24,2020-07-06,Normal,PUNJAB_AJNALA
2020-05-24,2020-07-06,Anomaly,WEST BENGAL_KALYANI
2020-05-31,2020-07-13,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-05-31,2020-07-13,Normal,UTTAR PRADESH_LUCKNOW
2020-05-31,2020-07-13,Normal,PUNJAB_AJNALA
2020-05-31,2020-07-13,Anomaly,WEST BENGAL_KALYANI
2020-06-07,2020-07-20,Anomaly,UTTAR PRADESH_LUCKNOW
2020-06-07,2020-07-20,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-06-07,2020-07-20,Normal,PUNJAB_AJNALA
2020-06-07,2020-07-20,Anomaly,WEST BENGAL_KALYANI
2020-06-14,2020-07-27,Anomaly,UTTAR PRADESH_LUCKNOW
2020-06-14,2020-07-27,Normal,PUNJAB_AJNALA
2020-06-14,2020-07-27,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-06-14,2020-07-27,Anomaly,WEST BENGAL_KALYANI
2020-06-21,2020-08-03,Anomaly,WEST BENGAL_KALYANI
2020-06-21,2020-08-03,Anomaly,UTTAR PRADESH_LUCKNOW
2020-06-21,2020-08-03,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-06-21,2020-08-03,Normal,PUNJAB_AJNALA
2020-06-28,2020-08-10,Normal,PUNJAB_AJNALA
2020-06-28,2020-08-10,Anomaly,UTTAR PRADESH_LUCKNOW
2020-06-28,2020-08-10,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-06-28,2020-08-10,Anomaly,WEST BENGAL_KALYANI
2020-07-05,2020-08-17,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-07-05,2020-08-17,Anomaly,WEST BENGAL_KALYANI
2020-07-05,2020-08-17,Normal,PUNJAB_AJNALA
2020-07-05,2020-08-17,Anomaly,UTTAR PRADESH_LUCKNOW
2020-07-12,2020-08-24,Anomaly,UTTAR PRADESH_LUCKNOW
2020-07-12,2020-08-24,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-07-12,2020-08-24,Anomaly,WEST BENGAL_KALYANI
2020-07-12,2020-08-24,Normal,PUNJAB_AJNALA
2020-07-19,2020-08-31,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-07-19,2020-08-31,Normal,PUNJAB_AJNALA
2020-07-19,2020-08-31,Anomaly,UTTAR PRADESH_LUCKNOW
2020-07-19,2020-08-31,Anomaly,WEST BENGAL_KALYANI
2020-07-26,2020-09-07,Normal,PUNJAB_AJNALA
2020-07-26,2020-09-07,Anomaly,WEST BENGAL_KALYANI
2020-07-26,2020-09-07,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-07-26,2020-09-07,Anomaly,UTTAR PRADESH_LUCKNOW
2020-08-02,2020-09-14,Normal,PUNJAB_AJNALA
2020-08-02,2020-09-14,Anomaly,WEST BENGAL_KALYANI
2020-08-02,2020-09-14,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-08-02,2020-09-14,Anomaly,UTTAR PRADESH_LUCKNOW
2020-08-09,2020-09-21,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-08-09,2020-09-21,Normal,PUNJAB_AJNALA
2020-08-09,2020-09-21,Anomaly,WEST BENGAL_KALYANI
2020-08-09,2020-09-21,Anomaly,UTTAR PRADESH_LUCKNOW
2020-08-16,2020-09-28,Anomaly,UTTAR PRADESH_LUCKNOW
2020-08-16,2020-09-28,Anomaly,WEST BENGAL_KALYANI
2020-08-16,2020-09-28,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-08-16,2020-09-28,Anomaly,PUNJAB_AJNALA
2020-08-23,2020-10-05,Anomaly,WEST BENGAL_KALYANI
2020-08-23,2020-10-05,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-08-23,2020-10-05,Anomaly,UTTAR PRADESH_LUCKNOW
2020-08-23,2020-10-05,Anomaly,PUNJAB_AJNALA
2020-08-30,2020-10-12,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-08-30,2020-10-12,Anomaly,UTTAR PRADESH_LUCKNOW
2020-08-30,2020-10-12,Anomaly,PUNJAB_AJNALA
2020-08-30,2020-10-12,Anomaly,WEST BENGAL_KALYANI
2020-09-06,2020-10-19,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-09-06,2020-10-19,Anomaly,WEST BENGAL_KALYANI
2020-09-06,2020-10-19,Anomaly,PUNJAB_AJNALA
2020-09-06,2020-10-19,Anomaly,UTTAR PRADESH_LUCKNOW
2020-09-13,2020-10-26,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-09-13,2020-10-26,Anomaly,WEST BENGAL_KALYANI
2020-09-13,2020-10-26,Anomaly,UTTAR PRADESH_LUCKNOW
2020-09-13,2020-10-26,Anomaly,PUNJAB_AJNALA
2020-09-20,2020-11-02,Anomaly,UTTAR PRADESH_LUCKNOW
2020-09-20,2020-11-02,Anomaly,PUNJAB_AJNALA
2020-09-20,2020-11-02,Anomaly,WEST BENGAL_BISHNUPUR(BANKURA)
2020-09-20,2020-11-02,Anomaly,WEST BENGAL_KALYANI
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
