<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:24a13a143628682ce723f952cc1a97d60429db9fb8e1e22e6a72a7504aa2da0d
size 6662
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
2.5,WEST BENGAL_KALYANI,2,241,243
2.5,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.5000000000000013,WEST BENGAL_KALYANI,2,241,243
2.5000000000000013,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.5000000000000013,PUNJAB_AJNALA,25,218,243
2.5000000000000013,UTTAR PRADESH_LUCKNOW,0,243,243
2.6000000000000014,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.6000000000000014,WEST BENGAL_KALYANI,1,242,243
2.6000000000000014,PUNJAB_AJNALA,17,226,243
2.6000000000000014,UTTAR PRADESH_LUCKNOW,0,243,243
2.7000000000000015,PUNJAB_AJNALA,14,229,243
2.7000000000000015,UTTAR PRADESH_LUCKNOW,0,243,243
2.7000000000000015,WEST BENGAL_KALYANI,1,242,243
2.7000000000000015,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.75,PUNJAB_AJNALA,12,231,243
2.75,UTTAR PRADESH_LUCKNOW,0,243,243
2.75,WEST BENGAL_KALYANI,1,242,243
2.75,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.8000000000000016,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.8000000000000016,PUNJAB_AJNALA,8,235,243
2.8000000000000016,UTTAR PRADESH_LUCKNOW,0,243,243
2.8000000000000016,WEST BENGAL_KALYANI,1,242,243
2.9000000000000017,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
2.9000000000000017,WEST BENGAL_KALYANI,1,242,243
2.9000000000000017,PUNJAB_AJNALA,6,237,243
2.9000000000000017,UTTAR PRADESH_LUCKNOW,0,243,243
3.0,PUNJAB_AJNALA,6,237,243
3.0,UTTAR PRADESH_LUCKNOW,0,243,243
3.0,WEST BENGAL_KALYANI,1,242,243
3.0,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.0000000000000018,WEST BENGAL_KALYANI,1,242,243
3.0000000000000018,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.0000000000000018,PUNJAB_AJNALA,6,237,243
3.0000000000000018,UTTAR PRADESH_LUCKNOW,0,243,243
3.100000000000002,PUNJAB_AJNALA,5,238,243
3.100000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.100000000000002,WEST BENGAL_KALYANI,0,243,243
3.100000000000002,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.200000000000002,PUNJAB_AJNALA,3,240,243
3.200000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.200000000000002,WEST BENGAL_KALYANI,0,243,243
3.200000000000002,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.25,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.25,WEST BENGAL_KALYANI,0,243,243
3.25,PUNJAB_AJNALA,2,241,243
3.25,UTTAR PRADESH_LUCKNOW,0,243,243
3.300000000000002,PUNJAB_AJNALA,1,242,243
3.300000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.300000000000002,WEST BENGAL_KALYANI,0,243,243
3.300000000000002,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.400000000000002,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.400000000000002,PUNJAB_AJNALA,1,242,243
3.400000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.400000000000002,WEST BENGAL_KALYANI,0,243,243
3.5,PUNJAB_AJNALA,1,242,243
3.5,UTTAR PRADESH_LUCKNOW,0,243,243
3.5,WEST BENGAL_KALYANI,0,243,243
3.5,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
3.500000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.500000000000002,WEST BENGAL_KALYANI,0,243,243
3.500000000000002,PUNJAB_AJNALA,1,242,243
3.500000000000002,WEST BENGAL_BISHNUPUR(BANKURA),0,243,243
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
