<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:9c3eb730d6c10c91ea59490c44c0b2ef5dd9f12999ead687d7a0424d2e6e5709
size 6637
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
2.8000000000000016,NCT OF DELHI_AZADPUR,7,236,243
2.8000000000000016,KARNATAKA_BANGALORE,16,227,243
2.8000000000000016,MAHARASHTRA_LASALGAON,13,230,243
2.8000000000000016,UTTAR PRADESH_LUCKNOW,0,243,243
2.9000000000000017,NCT OF DELHI_AZADPUR,6,237,243
2.9000000000000017,UTTAR PRADESH_LUCKNOW,0,243,243
2.9000000000000017,KARNATAKA_BANGALORE,9,234,243
2.9000000000000017,MAHARASHTRA_LASALGAON,10,233,243
3.0,KARNATAKA_BANGALORE,4,239,243
3.0,MAHARASHTRA_LASALGAON,2,241,243
3.0,UTTAR PRADESH_LUCKNOW,0,243,243
3.0,NCT OF DELHI_AZADPUR,5,238,243
3.0000000000000018,UTTAR PRADESH_LUCKNOW,0,243,243
3.0000000000000018,NCT OF DELHI_AZADPUR,5,238,243
3.0000000000000018,KARNATAKA_BANGALORE,4,239,243
3.0000000000000018,MAHARASHTRA_LASALGAON,2,241,243
3.100000000000002,KARNATAKA_BANGALORE,3,240,243
3.100000000000002,MAHARASHTRA_LASALGAON,0,243,243
3.100000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.100000000000002,NCT OF DELHI_AZADPUR,4,239,243
3.200000000000002,KARNATAKA_BANGALORE,2,241,243
3.200000000000002,MAHARASHTRA_LASALGAON,0,243,243
3.200000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.200000000000002,NCT OF DELHI_AZADPUR,3,240,243
3.25,NCT OF DELHI_AZADPUR,2,241,243
3.25,UTTAR PRADESH_LUCKNOW,0,243,243
3.25,KARNATAKA_BANGALORE,2,241,243
3.25,MAHARASHTRA_LASALGAON,0,243,243
3.300000000000002,KARNATAKA_BANGALORE,1,242,243
3.300000000000002,MAHARASHTRA_LASALGAON,0,243,243
3.300000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.300000000000002,NCT OF DELHI_AZADPUR,2,241,243
3.400000000000002,NCT OF DELHI_AZADPUR,1,242,243
3.400000000000002,KARNATAKA_BANGALORE,1,242,243
3.400000000000002,MAHARASHTRA_LASALGAON,0,243,243
3.400000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.5,KARNATAKA_BANGALORE,1,242,243
3.5,MAHARASHTRA_LASALGAON,0,243,243
3.5,UTTAR PRADESH_LUCKNOW,0,243,243
3.5,NCT OF DELHI_AZADPUR,1,242,243
3.500000000000002,MAHARASHTRA_LASALGAON,0,243,243
3.500000000000002,UTTAR PRADESH_LUCKNOW,0,243,243
3.500000000000002,KARNATAKA_BANGALORE,1,242,243
3.500000000000002,NCT OF DELHI_AZADPUR,1,242,243
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
