<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:3734879cd8c91b9009466f294fb67c16a2efb81c278d55509c373edc693fe5d9
size 5096
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
2.0,KARNATAKA_SRINIVASAPUR,37,206,243
2.0,UTTAR PRADESH_FAIZABAD,19,224,243
2.000000000000001,KARNATAKA_MULABAGILU,27,216,243
2.000000000000001,KARNATAKA_SRINIVASAPUR,37,206,243
2.000000000000001,UTTAR PRADESH_FAIZABAD,19,224,243
2.100000000000001,KARNATAKA_MULABAGILU,20,223,243
2.100000000000001,KARNATAKA_SRINIVASAPUR,26,217,243
2.100000000000001,UTTAR PRADESH_FAIZABAD,19,224,243
2.200000000000001,UTTAR PRADESH_FAIZABAD,16,227,243
2.200000000000001,KARNATAKA_MULABAGILU,16,227,243
2.200000000000001,KARNATAKA_SRINIVASAPUR,17,226,243
2.25,KARNATAKA_SRINIVASAPUR,17,226,243
2.25,UTTAR PRADESH_FAIZABAD,15,228,243
2.25,KARNATAKA_MULABAGILU,16,227,243
2.300000000000001,KARNATAKA_MULABAGILU,14,229,243
2.300000000000001,KARNATAKA_SRINIVASAPUR,15,228,243
2.300000000000001,UTTAR PRADESH_FAIZABAD,15,228,243
2.4000000000000012,KARNATAKA_MULABAGILU,10,233,243
2.4000000000000012,KARNATAKA_SRINIVASAPUR,11,232,243
2.4000000000000012,UTTAR PRADESH_FAIZABAD,14,229,243
2.5,KARNATAKA_MULABAGILU,8,235,243
2.5,KARNATAKA_SRINIVASAPUR,9,234,243
2.5,UTTAR PRADESH_FAIZABAD,13,230,243
2.5000000000000013,KARNATAKA_SRINIVASAPUR,9,234,243
2.5000000000000013,UTTAR PRADESH_FAIZABAD,13,230,243
2.5000000000000013,KARNATAKA_MULABAGILU,8,235,243
2.6000000000000014,KARNATAKA_MULABAGILU,8,235,243
2.6000000000000014,KARNATAKA_SRINIVASAPUR,8,235,243
2.6000000000000014,UTTAR PRADESH_FAIZABAD,12,231,243
2.7000000000000015,KARNATAKA_MULABAGILU,8,235,243
2.7000000000000015,KARNATAKA_SRINIVASAPUR,8,235,243
2.7000000000000015,UTTAR PRADESH_FAIZABAD,12,231,243
2.75,KARNATAKA_MULABAGILU,7,236,243
2.75,KARNATAKA_SRINIVASAPUR,7,236,243
2.75,UTTAR PRADESH_FAIZABAD,11,232,243
2.8000000000000016,UTTAR PRADESH_FAIZABAD,9,234,243
2.8000000000000016,KARNATAKA_MULABAGILU,7,236,243
2.8000000000000016,KARNATAKA_SRINIVASAPUR,7,236,243
2.9000000000000017,UTTAR PRADESH_FAIZABAD,8,235,243
2.9000000000000017,KARNATAKA_MULABAGILU,6,237,243
2.9000000000000017,KARNATAKA_SRINIVASAPUR,7,236,243
3.0,KARNATAKA_MULABAGILU,6,237,243
3.0,KARNATAKA_SRINIVASAPUR,7,236,243
3.0,UTTAR PRADESH_FAIZABAD,8,235,243
3.0000000000000018,KARNATAKA_MULABAGILU,6,237,243
3.0000000000000018,KARNATAKA_SRINIVASAPUR,7,236,243
3.0000000000000018,UTTAR PRADESH_FAIZABAD,8,235,243
3.100000000000002,KARNATAKA_MULABAGILU,6,237,243
3.100000000000002,KARNATAKA_SRINIVASAPUR,6,237,243
3.100000000000002,UTTAR PRADESH_FAIZABAD,8,235,243
3.200000000000002,UTTAR PRADESH_FAIZABAD,7,236,243
3.200000000000002,KARNATAKA_MULABAGILU,6,237,243
3.200000000000002,KARNATAKA_SRINIVASAPUR,6,237,243
3.25,KARNATAKA_MULABAGILU,6,237,243
3.25,KARNATAKA_SRINIVASAPUR,6,237,243
3.25,UTTAR PRADESH_FAIZABAD,7,236,243
3.300000000000002,KARNATAKA_MULABAGILU,6,237,243
3.300000000000002,KARNATAKA_SRINIVASAPUR,6,237,243
3.300000000000002,UTTAR PRADESH_FAIZABAD,7,236,243
3.400000000000002,KARNATAKA_SRINIVASAPUR,6,237,243
3.400000000000002,KARNATAKA_MULABAGILU,6,237,243
3.400000000000002,UTTAR PRADESH_FAIZABAD,7,236,243
3.5,KARNATAKA_SRINIVASAPUR,5,238,243
3.5,KARNATAKA_MULABAGILU,4,239,243
3.5,UTTAR PRADESH_FAIZABAD,7,236,243
3.500000000000002,KARNATAKA_SRINIVASAPUR,5,238,243
3.500000000000002,KARNATAKA_MULABAGILU,4,239,243
3.500000000000002,UTTAR PRADESH_FAIZABAD,7,236,243
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
