<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:133939bb84f67b8290cb0f54a31eea75c9535bce205aa118f4718a47b55e1899
size 39782
=======
index,DATE,MANDINAME,STATENAME,VOLATILITY
7,2019-03-01,PANCHKULA,PUNJAB,0.0
8,2019-03-01,AGRA,UTTAR PRADESH,0.0
9,2019-03-01,ALLAHABAD,UTTAR PRADESH,0.0
0,2019-04-01,KOLKATA,WEST BENGAL,0.0293811970393236
1,2019-04-01,LUCKNOW,UTTAR PRADESH,0.024123415459090768
2,2019-04-01,RAIGANJ,WEST BENGAL,0.01716616464862811
3,2019-04-01,GORAKHPUR,UTTAR PRADESH,0.016648102051828758
4,2019-04-01,MEERUT,UTTAR PRADESH,0.012645094067456921
5,2019-04-01,LUDHIANA,PUNJAB,0.009783089911406005
6,2019-04-01,JHANSI,UTTAR PRADESH,0.009129680709043254
10,2019-04-01,AVERAGE,,0.006604263549265413
7,2019-04-01,VARANASI,UTTAR PRADESH,0.0
8,2019-04-01,PURULIA,WEST BENGAL,0.0
9,2019-04-01,MALDA,WEST BENGAL,0.0
0,2019-05-01,RAIGANJ,WEST BENGAL,0.030207191332526126
1,2019-05-01,LUDHIANA,PUNJAB,0.019124709441025463
2,2019-05-01,SILIGURI,WEST BENGAL,0.016546242509858138
3,2019-05-01,LUCKNOW,UTTAR PRADESH,0.016296504839195883
4,2019-05-01,KOLKATA,WEST BENGAL,0.00962893306163673
5,2019-05-01,MEERUT,UTTAR PRADESH,0.00936599313948102
10,2019-05-01,AVERAGE,,0.0058252480533161795
6,2019-05-01,JHANSI,UTTAR PRADESH,0.0036848906359678787
7,2019-05-01,PANCHKULA,PUNJAB,0.0
8,2019-05-01,AGRA,UTTAR PRADESH,0.0
9,2019-05-01,ALLAHABAD,UTTAR PRADESH,0.0
0,2019-06-01,SILIGURI,WEST BENGAL,0.029827354159889564
1,2019-06-01,LUDHIANA,PUNJAB,0.01981678635624106
2,2019-06-01,KOLKATA,WEST BENGAL,0.019544482114597715
3,2019-06-01,MEERUT,UTTAR PRADESH,0.013126542150639084
4,2019-06-01,RAIGANJ,WEST BENGAL,0.007793833374951844
5,2019-06-01,LUCKNOW,UTTAR PRADESH,0.007036572487675328
10,2019-06-01,AVERAGE,,0.005562992295585642
6,2019-06-01,JHANSI,UTTAR PRADESH,0.0029882906765469532
7,2019-06-01,ALLAHABAD,UTTAR PRADESH,0.0
8,2019-06-01,GORAKHPUR,UTTAR PRADESH,0.0
9,2019-06-01,BATHINDA,PUNJAB,0.0
0,2019-07-01,RAIGANJ,WEST BENGAL,0.0795166343894666
1,2019-07-01,LUDHIANA,PUNJAB,0.03858001882797
2,2019-07-01,KOLKATA,WEST BENGAL,0.02111282170574937
3,2019-07-01,VARANASI,UTTAR PRADESH,0.016848766334527473
4,2019-07-01,GORAKHPUR,UTTAR PRADESH,0.014485653862738281
10,2019-07-01,AVERAGE,,0.01039450223230105
5,2019-07-01,LUCKNOW,UTTAR PRADESH,0.009319590281504251
6,2019-07-01,MEERUT,UTTAR PRADESH,0.004515675519364505
7,2019-07-01,JHANSI,UTTAR PRADESH,0.002721879260098425
8,2019-07-01,PURULIA,WEST BENGAL,0.0
9,2019-07-01,MALDA,WEST BENGAL,0.0
0,2019-08-01,SILIGURI,WEST BENGAL,0.020353561420387845
1,2019-08-01,KOLKATA,WEST BENGAL,0.01959041259922068
2,2019-08-01,LUDHIANA,PUNJAB,0.01846191764129381
3,2019-08-01,AMRITSAR,PUNJAB,0.015187033006712796
4,2019-08-01,MEERUT,UTTAR PRADESH,0.011539591652884236
5,2019-08-01,BATHINDA,PUNJAB,0.011038756653077748
6,2019-08-01,LUCKNOW,UTTAR PRADESH,0.0098292322588159
7,2019-08-01,AGRA,UTTAR PRADESH,0.008565791327430803
10,2019-08-01,AVERAGE,,0.0070094067395832255
8,2019-08-01,CHANDIGARH,PUNJAB,0.006698852325298293
9,2019-08-01,JHANSI,UTTAR PRADESH,0.004904172427375947
0,2019-09-01,BATHINDA,PUNJAB,0.02726273368599628
1,2019-09-01,KOLKATA,WEST BENGAL,0.01948636886084033
2,2019-09-01,LUCKNOW,UTTAR PRADESH,0.013093133392973794
3,2019-09-01,JHANSI,UTTAR PRADESH,0.012917194596949072
4,2019-09-01,MEERUT,UTTAR PRADESH,0.01073195353928319
5,2019-09-01,VARANASI,UTTAR PRADESH,0.010362015094158652
6,2019-09-01,SILIGURI,WEST BENGAL,0.010123699657670245
10,2019-09-01,AVERAGE,,0.006285874899174897
7,2019-09-01,RAIGANJ,WEST BENGAL,0.005586422035463854
8,2019-09-01,CHANDIGARH,PUNJAB,0.0035822273218127283
9,2019-09-01,GORAKHPUR,UTTAR PRADESH,0.0
0,2019-10-01,ALLAHABAD,UTTAR PRADESH,0.03913500858208202
1,2019-10-01,LUCKNOW,UTTAR PRADESH,0.030249845012429975
2,2019-10-01,KOLKATA,WEST BENGAL,0.01498182863777224
3,2019-10-01,MEERUT,UTTAR PRADESH,0.007517410537469167
10,2019-10-01,AVERAGE,,0.005307428811492196
4,2019-10-01,JHANSI,UTTAR PRADESH,0.003649625837106121
5,2019-10-01,RAIGANJ,WEST BENGAL,0.0
6,2019-10-01,PURULIA,WEST BENGAL,0.0
7,2019-10-01,MALDA,WEST BENGAL,0.0
8,2019-10-01,KHARAGPUR,WEST BENGAL,0.0
9,2019-10-01,VARANASI,UTTAR PRADESH,0.0
0,2019-11-01,RAIGANJ,WEST BENGAL,0.04816997447171163
1,2019-11-01,LUCKNOW,UTTAR PRADESH,0.043100313502472565
2,2019-11-01,SILIGURI,WEST BENGAL,0.029249329588351376
3,2019-11-01,VARANASI,UTTAR PRADESH,0.024990497227448217
4,2019-11-01,LUDHIANA,PUNJAB,0.021951696160385947
5,2019-11-01,PURULIA,WEST BENGAL,0.01833827822241093
10,2019-11-01,AVERAGE,,0.011381439189389029
6,2019-11-01,KOLKATA,WEST BENGAL,0.010570132247165569
7,2019-11-01,MEERUT,UTTAR PRADESH,0.0035390531971379625
8,2019-11-01,JHANSI,UTTAR PRADESH,0.0034202422678444107
9,2019-11-01,KHARAGPUR,WEST BENGAL,0.0015363885240739072
0,2019-12-01,LUDHIANA,PUNJAB,0.03474273552513263
1,2019-12-01,PANCHKULA,PUNJAB,0.03253778262775911
2,2019-12-01,AGRA,UTTAR PRADESH,0.020968777024262263
3,2019-12-01,LUCKNOW,UTTAR PRADESH,0.019384813585455355
4,2019-12-01,KOLKATA,WEST BENGAL,0.0191815051742066
10,2019-12-01,AVERAGE,,0.007842690325173976
5,2019-12-01,MEERUT,UTTAR PRADESH,0.004649149695352303
6,2019-12-01,RAIGANJ,WEST BENGAL,0.003762765837750152
7,2019-12-01,JHANSI,UTTAR PRADESH,0.003065306313736664
8,2019-12-01,KHARAGPUR,WEST BENGAL,0.001467750268304663
9,2019-12-01,VARANASI,UTTAR PRADESH,0.0014078398011718235
0,2020-01-01,LUDHIANA,PUNJAB,0.03564439047406979
1,2020-01-01,PURULIA,WEST BENGAL,0.018750565226527908
2,2020-01-01,KOLKATA,WEST BENGAL,0.01444303897678507
3,2020-01-01,LUCKNOW,UTTAR PRADESH,0.0101882531559092
4,2020-01-01,RAIGANJ,WEST BENGAL,0.009147477047365864
5,2020-01-01,SILIGURI,WEST BENGAL,0.008239582445118597
10,2020-01-01,AVERAGE,,0.005990400324966638
6,2020-01-01,JHANSI,UTTAR PRADESH,0.005756578744869395
7,2020-01-01,MEERUT,UTTAR PRADESH,0.00565731977875365
8,2020-01-01,ALLAHABAD,UTTAR PRADESH,0.0
9,2020-01-01,GORAKHPUR,UTTAR PRADESH,0.0
0,2020-02-01,LUDHIANA,PUNJAB,0.03690802896893289
1,2020-02-01,LUCKNOW,UTTAR PRADESH,0.0219241080832728
2,2020-02-01,BATHINDA,PUNJAB,0.017915876844290718
3,2020-02-01,SILIGURI,WEST BENGAL,0.01622797344622547
4,2020-02-01,KOLKATA,WEST BENGAL,0.01259530308413632
5,2020-02-01,MEERUT,UTTAR PRADESH,0.009400001979097357
6,2020-02-01,RAIGANJ,WEST BENGAL,0.007146448733232887
10,2020-02-01,AVERAGE,,0.007129707635147898
7,2020-02-01,JHANSI,UTTAR PRADESH,0.0043714899021088174
8,2020-02-01,VARANASI,UTTAR PRADESH,0.001845506391364928
9,2020-02-01,PANCHKULA,PUNJAB,0.0
0,2020-03-01,MEERUT,UTTAR PRADESH,0.06748798009003976
1,2020-03-01,PANCHKULA,PUNJAB,0.06471584692752039
2,2020-03-01,JHANSI,UTTAR PRADESH,0.04574485057030083
3,2020-03-01,LUDHIANA,PUNJAB,0.033549597110004006
4,2020-03-01,LUCKNOW,UTTAR PRADESH,0.026642701242421137
5,2020-03-01,VARANASI,UTTAR PRADESH,0.019186610524068528
10,2020-03-01,AVERAGE,,0.01869480630964738
6,2020-03-01,AGRA,UTTAR PRADESH,0.0168707798648362
7,2020-03-01,SILIGURI,WEST BENGAL,0.01590439910431404
8,2020-03-01,KOLKATA,WEST BENGAL,0.015884186600266897
9,2020-03-01,KHARAGPUR,WEST BENGAL,0.014157349455898144
0,2020-04-01,MEERUT,UTTAR PRADESH,0.06556491989457383
1,2020-04-01,PURULIA,WEST BENGAL,0.034989140472872465
2,2020-04-01,RAIGANJ,WEST BENGAL,0.0335306128164137
3,2020-04-01,CHANDIGARH,PUNJAB,0.03124016878086936
4,2020-04-01,AMRITSAR,PUNJAB,0.030260914779290944
5,2020-04-01,VARANASI,UTTAR PRADESH,0.018135859910482454
6,2020-04-01,SILIGURI,WEST BENGAL,0.014603647163693037
10,2020-04-01,AVERAGE,,0.014294292394233585
7,2020-04-01,AGRA,UTTAR PRADESH,0.013324391992548677
8,2020-04-01,MALDA,WEST BENGAL,0.007887929084405363
9,2020-04-01,LUCKNOW,UTTAR PRADESH,0.007759678201054711
0,2020-05-01,VARANASI,UTTAR PRADESH,0.03309656966271795
1,2020-05-01,LUDHIANA,PUNJAB,0.0270168432800524
2,2020-05-01,AGRA,UTTAR PRADESH,0.022285809171945888
3,2020-05-01,KHARAGPUR,WEST BENGAL,0.01788856564053292
4,2020-05-01,KOLKATA,WEST BENGAL,0.017142740197760874
5,2020-05-01,RAIGANJ,WEST BENGAL,0.015214084327942138
6,2020-05-01,LUCKNOW,UTTAR PRADESH,0.012664491449910241
10,2020-05-01,AVERAGE,,0.0083948438018654
7,2020-05-01,MEERUT,UTTAR PRADESH,0.005798084702714767
8,2020-05-01,PURULIA,WEST BENGAL,0.0
9,2020-05-01,MALDA,WEST BENGAL,0.0
0,2020-06-01,LUDHIANA,PUNJAB,0.07675232482138035
1,2020-06-01,PANCHKULA,PUNJAB,0.0326662830518192
2,2020-06-01,KHARAGPUR,WEST BENGAL,0.030382492629417064
3,2020-06-01,LUCKNOW,UTTAR PRADESH,0.027906072002715943
4,2020-06-01,KOLKATA,WEST BENGAL,0.02721644886498243
5,2020-06-01,MEERUT,UTTAR PRADESH,0.026560515034192208
6,2020-06-01,AGRA,UTTAR PRADESH,0.022884170173568388
10,2020-06-01,AVERAGE,,0.01566785773693731
7,2020-06-01,CHANDIGARH,PUNJAB,0.013490703386826758
8,2020-06-01,RAIGANJ,WEST BENGAL,0.008869113601758759
9,2020-06-01,SILIGURI,WEST BENGAL,0.008552588514820094
0,2020-07-01,KHARAGPUR,WEST BENGAL,0.04138716472361331
1,2020-07-01,LUDHIANA,PUNJAB,0.04069254715251582
2,2020-07-01,ALLAHABAD,UTTAR PRADESH,0.04040320056553101
3,2020-07-01,AMRITSAR,PUNJAB,0.037861840316986924
4,2020-07-01,KOLKATA,WEST BENGAL,0.03393200343902133
5,2020-07-01,LUCKNOW,UTTAR PRADESH,0.02533974553339378
6,2020-07-01,RAIGANJ,WEST BENGAL,0.017509541630379127
10,2020-07-01,AVERAGE,,0.015186070822518487
7,2020-07-01,CHANDIGARH,PUNJAB,0.01393055981627701
8,2020-07-01,AGRA,UTTAR PRADESH,0.01370943153515838
9,2020-07-01,VARANASI,UTTAR PRADESH,0.004705867079158722
0,2020-08-01,KHARAGPUR,WEST BENGAL,0.05396823644701231
1,2020-08-01,SILIGURI,WEST BENGAL,0.0396646288117657
2,2020-08-01,KOLKATA,WEST BENGAL,0.03247560460386493
3,2020-08-01,LUDHIANA,PUNJAB,0.026476416333321817
4,2020-08-01,AGRA,UTTAR PRADESH,0.02193858442496948
5,2020-08-01,ALLAHABAD,UTTAR PRADESH,0.021567643907282087
10,2020-08-01,AVERAGE,,0.012293767461400294
6,2020-08-01,CHANDIGARH,PUNJAB,0.00939225183654639
7,2020-08-01,LUCKNOW,UTTAR PRADESH,0.007459193013783231
8,2020-08-01,VARANASI,UTTAR PRADESH,0.004984863837003779
9,2020-08-01,MEERUT,UTTAR PRADESH,0.003360391089655588
0,2020-09-01,KOLKATA,WEST BENGAL,0.037893625991821056
1,2020-09-01,LUDHIANA,PUNJAB,0.019616608121324413
2,2020-09-01,PURULIA,WEST BENGAL,0.0170489520416147
3,2020-09-01,VARANASI,UTTAR PRADESH,0.012831836084243308
4,2020-09-01,SILIGURI,WEST BENGAL,0.010978555433915764
5,2020-09-01,MEERUT,UTTAR PRADESH,0.008148370095229764
6,2020-09-01,LUCKNOW,UTTAR PRADESH,0.008113367959457043
10,2020-09-01,AVERAGE,,0.006368406429311448
7,2020-09-01,GORAKHPUR,UTTAR PRADESH,0.0
8,2020-09-01,JHANSI,UTTAR PRADESH,0.0
9,2020-09-01,BATHINDA,PUNJAB,0.0
0,2020-10-01,KHARAGPUR,WEST BENGAL,0.032910452031449766
1,2020-10-01,VARANASI,UTTAR PRADESH,0.03133072583407071
2,2020-10-01,CHANDIGARH,PUNJAB,0.02900187062251128
3,2020-10-01,LUDHIANA,PUNJAB,0.02329162939770424
4,2020-10-01,PURULIA,WEST BENGAL,0.023005699340821653
5,2020-10-01,MEERUT,UTTAR PRADESH,0.010589596512871243
6,2020-10-01,LUCKNOW,UTTAR PRADESH,0.009797180825809371
10,2020-10-01,AVERAGE,,0.009407479680308133
7,2020-10-01,AMRITSAR,PUNJAB,0.0
8,2020-10-01,RAIGANJ,WEST BENGAL,0.0
9,2020-10-01,KOLKATA,WEST BENGAL,0.0
0,2020-11-01,JHANSI,UTTAR PRADESH,0.06161404368198516
1,2020-11-01,KHARAGPUR,WEST BENGAL,0.03146912948022039
2,2020-11-01,LUCKNOW,UTTAR PRADESH,0.028658795436322163
3,2020-11-01,ALLAHABAD,UTTAR PRADESH,0.022129075453171575
4,2020-11-01,RAIGANJ,WEST BENGAL,0.01967261750786128
5,2020-11-01,KOLKATA,WEST BENGAL,0.019617042485135426
6,2020-11-01,VARANASI,UTTAR PRADESH,0.013578689111442176
7,2020-11-01,MEERUT,UTTAR PRADESH,0.012923995384616426
10,2020-11-01,AVERAGE,,0.012631078277430709
8,2020-11-01,PURULIA,WEST BENGAL,0.005064942175567461
9,2020-11-01,AMRITSAR,PUNJAB,0.0
0,2020-12-01,JHANSI,UTTAR PRADESH,0.040627621092333886
1,2020-12-01,AMRITSAR,PUNJAB,0.021827360354010842
2,2020-12-01,KOLKATA,WEST BENGAL,0.020303263337936396
3,2020-12-01,ALLAHABAD,UTTAR PRADESH,0.01642837698039513
4,2020-12-01,VARANASI,UTTAR PRADESH,0.014598197570223315
5,2020-12-01,PURULIA,WEST BENGAL,0.014275844036796556
6,2020-12-01,LUCKNOW,UTTAR PRADESH,0.014083196769490531
10,2020-12-01,AVERAGE,,0.009888629820086581
7,2020-12-01,RAIGANJ,WEST BENGAL,0.008082730489947116
8,2020-12-01,AGRA,UTTAR PRADESH,0.007837212264688096
9,2020-12-01,SILIGURI,WEST BENGAL,0.006737494471145948
0,2021-01-01,ALLAHABAD,UTTAR PRADESH,0.0974644011285145
1,2021-01-01,LUCKNOW,UTTAR PRADESH,0.08589827228629614
2,2021-01-01,SILIGURI,WEST BENGAL,0.07718928284900879
3,2021-01-01,RAIGANJ,WEST BENGAL,0.04507377584060438
4,2021-01-01,JHANSI,UTTAR PRADESH,0.04473450737778581
5,2021-01-01,CHANDIGARH,PUNJAB,0.04247444784799097
6,2021-01-01,AMRITSAR,PUNJAB,0.0403075888600104
7,2021-01-01,LUDHIANA,PUNJAB,0.031851056606897354
10,2021-01-01,AVERAGE,,0.02875198224692168
8,2021-01-01,PURULIA,WEST BENGAL,0.010698199804218144
9,2021-01-01,MEERUT,UTTAR PRADESH,0.010429559148577358
0,2021-02-01,AMRITSAR,PUNJAB,0.13322242994335332
1,2021-02-01,PURULIA,WEST BENGAL,0.09901911116293988
2,2021-02-01,KHARAGPUR,WEST BENGAL,0.056992059872689974
3,2021-02-01,MEERUT,UTTAR PRADESH,0.052653768235702066
4,2021-02-01,SILIGURI,WEST BENGAL,0.04194800835347176
10,2021-02-01,AVERAGE,,0.030962753377961533
5,2021-02-01,VARANASI,UTTAR PRADESH,0.02032294978653478
6,2021-02-01,KOLKATA,WEST BENGAL,0.018193818890382223
7,2021-02-01,AGRA,UTTAR PRADESH,0.016989282453808558
8,2021-02-01,BATHINDA,PUNJAB,0.016792756919241845
9,2021-02-01,LUCKNOW,UTTAR PRADESH,0.015884351141489506
0,2021-03-01,PURULIA,WEST BENGAL,0.17145163694200732
1,2021-03-01,RAIGANJ,WEST BENGAL,0.043121440832945536
2,2021-03-01,LUDHIANA,PUNJAB,0.04176614174662472
3,2021-03-01,SILIGURI,WEST BENGAL,0.029129959598989674
4,2021-03-01,CHANDIGARH,PUNJAB,0.027679486210608503
10,2021-03-01,AVERAGE,,0.025323085112697447
5,2021-03-01,KOLKATA,WEST BENGAL,0.024230563742735217
6,2021-03-01,ALLAHABAD,UTTAR PRADESH,0.020321267975785616
7,2021-03-01,LUCKNOW,UTTAR PRADESH,0.0202098745001896
8,2021-03-01,PANCHKULA,PUNJAB,0.016205632412163076
9,2021-03-01,VARANASI,UTTAR PRADESH,0.014121330064910263
0,2021-04-01,PURULIA,WEST BENGAL,0.038427621802465735
1,2021-04-01,CHANDIGARH,PUNJAB,0.023060149159280032
2,2021-04-01,KOLKATA,WEST BENGAL,0.02025499508627804
3,2021-04-01,JHANSI,UTTAR PRADESH,0.01872260998138529
4,2021-04-01,ALLAHABAD,UTTAR PRADESH,0.016602622704061147
5,2021-04-01,VARANASI,UTTAR PRADESH,0.015636823244644486
6,2021-04-01,RAIGANJ,WEST BENGAL,0.011342250989667329
7,2021-04-01,LUCKNOW,UTTAR PRADESH,0.01048729719502584
10,2021-04-01,AVERAGE,,0.009964899275257285
8,2021-04-01,MEERUT,UTTAR PRADESH,0.007547366219607641
9,2021-04-01,KHARAGPUR,WEST BENGAL,0.006530062949160059
0,2021-05-01,AMRITSAR,PUNJAB,0.20450749226854065
1,2021-05-01,LUCKNOW,UTTAR PRADESH,0.12604216941776702
10,2021-05-01,AVERAGE,,0.02820971738226269
2,2021-05-01,PURULIA,WEST BENGAL,0.027169041729605173
3,2021-05-01,RAIGANJ,WEST BENGAL,0.019923002119441445
4,2021-05-01,KOLKATA,WEST BENGAL,0.019503515989173967
5,2021-05-01,ALLAHABAD,UTTAR PRADESH,0.01892172350279099
6,2021-05-01,KHARAGPUR,WEST BENGAL,0.017934337487533127
7,2021-05-01,MEERUT,UTTAR PRADESH,0.01754425469187814
8,2021-05-01,BATHINDA,PUNJAB,0.010972976862705935
9,2021-05-01,SILIGURI,WEST BENGAL,0.0054094466320347406
0,2021-06-01,AMRITSAR,PUNJAB,0.13485014779051735
1,2021-06-01,KHARAGPUR,WEST BENGAL,0.06652285125715038
2,2021-06-01,PURULIA,WEST BENGAL,0.039417352856234204
10,2021-06-01,AVERAGE,,0.019211892955141346
3,2021-06-01,KOLKATA,WEST BENGAL,0.018422592873494032
4,2021-06-01,SILIGURI,WEST BENGAL,0.014577851411212263
5,2021-06-01,CHANDIGARH,PUNJAB,0.014171329107942388
6,2021-06-01,ALLAHABAD,UTTAR PRADESH,0.012318642976357706
7,2021-06-01,LUCKNOW,UTTAR PRADESH,0.009922530215520376
8,2021-06-01,VARANASI,UTTAR PRADESH,0.009384546171810964
9,2021-06-01,MEERUT,UTTAR PRADESH,0.0070143355771632365
0,2021-07-01,AMRITSAR,PUNJAB,0.157097105489301
1,2021-07-01,BATHINDA,PUNJAB,0.0369861857433251
2,2021-07-01,KHARAGPUR,WEST BENGAL,0.035171618598955345
3,2021-07-01,LUDHIANA,PUNJAB,0.02072107335266266
10,2021-07-01,AVERAGE,,0.02040377832594318
4,2021-07-01,PURULIA,WEST BENGAL,0.01860517222239989
5,2021-07-01,ALLAHABAD,UTTAR PRADESH,0.015889167703223326
6,2021-07-01,KOLKATA,WEST BENGAL,0.01561192734575771
7,2021-07-01,SILIGURI,WEST BENGAL,0.014332787293117969
8,2021-07-01,CHANDIGARH,PUNJAB,0.009175666745541976
9,2021-07-01,LUCKNOW,UTTAR PRADESH,0.008060640172403946
0,2021-08-01,AMRITSAR,PUNJAB,0.09073931204096716
1,2021-08-01,PURULIA,WEST BENGAL,0.05622646631692952
2,2021-08-01,MEERUT,UTTAR PRADESH,0.037292216267961566
3,2021-08-01,KHARAGPUR,WEST BENGAL,0.0313452882977611
4,2021-08-01,CHANDIGARH,PUNJAB,0.02662241431064747
10,2021-08-01,AVERAGE,,0.021665315341381903
5,2021-08-01,LUDHIANA,PUNJAB,0.020541505434531215
6,2021-08-01,VARANASI,UTTAR PRADESH,0.01973504865252817
7,2021-08-01,RAIGANJ,WEST BENGAL,0.018871261667403074
8,2021-08-01,KOLKATA,WEST BENGAL,0.01754425469187814
9,2021-08-01,AGRA,UTTAR PRADESH,0.01603104680879185
0,2021-09-01,PURULIA,WEST BENGAL,0.03344550192259868
1,2021-09-01,KHARAGPUR,WEST BENGAL,0.030387169846444788
2,2021-09-01,RAIGANJ,WEST BENGAL,0.017867818351178504
3,2021-09-01,SILIGURI,WEST BENGAL,0.014883592701022194
4,2021-09-01,KOLKATA,WEST BENGAL,0.012156516997185843
10,2021-09-01,AVERAGE,,0.007904016882186919
5,2021-09-01,ALLAHABAD,UTTAR PRADESH,0.007098565684023563
6,2021-09-01,AGRA,UTTAR PRADESH,0.006283792881343897
7,2021-09-01,VARANASI,UTTAR PRADESH,0.005872039005750013
8,2021-09-01,LUCKNOW,UTTAR PRADESH,0.00507813104176312
9,2021-09-01,MEERUT,UTTAR PRADESH,0.0012951585658670275
0,2021-10-01,SILIGURI,WEST BENGAL,0.05375760602979116
1,2021-10-01,MEERUT,UTTAR PRADESH,0.04850555238959992
2,2021-10-01,KHARAGPUR,WEST BENGAL,0.033639309790872436
3,2021-10-01,JHANSI,UTTAR PRADESH,0.022915596783070296
4,2021-10-01,LUCKNOW,UTTAR PRADESH,0.01578518919173359
10,2021-10-01,AVERAGE,,0.011003131650449745
5,2021-10-01,AGRA,UTTAR PRADESH,0.009309159944073265
6,2021-10-01,ALLAHABAD,UTTAR PRADESH,0.0031408239285050056
7,2021-10-01,PANCHKULA,PUNJAB,0.0
8,2021-10-01,GORAKHPUR,UTTAR PRADESH,0.0
9,2021-10-01,BATHINDA,PUNJAB,0.0
0,2021-11-01,PURULIA,WEST BENGAL,0.05558196252251472
1,2021-11-01,SILIGURI,WEST BENGAL,0.02756163151930311
2,2021-11-01,KHARAGPUR,WEST BENGAL,0.024557492051795797
3,2021-11-01,MEERUT,UTTAR PRADESH,0.021736704977308237
4,2021-11-01,VARANASI,UTTAR PRADESH,0.018680388369560427
5,2021-11-01,PANCHKULA,PUNJAB,0.015368215664309919
6,2021-11-01,LUDHIANA,PUNJAB,0.014326487719962446
7,2021-11-01,ALLAHABAD,UTTAR PRADESH,0.013321050045613105
10,2021-11-01,AVERAGE,,0.012100876421627431
8,2021-11-01,CHANDIGARH,PUNJAB,0.008767198688239006
9,2021-11-01,LUCKNOW,UTTAR PRADESH,0.005813767609059602
0,2021-12-01,MEERUT,UTTAR PRADESH,0.022451729398867283
1,2021-12-01,LUCKNOW,UTTAR PRADESH,0.014498997391879175
2,2021-12-01,AMRITSAR,PUNJAB,0.01351257454426472
3,2021-12-01,SILIGURI,WEST BENGAL,0.007267821344541077
4,2021-12-01,KHARAGPUR,WEST BENGAL,0.0064811948422894075
10,2021-12-01,AVERAGE,,0.006255664272611048
5,2021-12-01,AGRA,UTTAR PRADESH,0.006011134236329775
6,2021-12-01,VARANASI,UTTAR PRADESH,0.005828159545885835
7,2021-12-01,BATHINDA,PUNJAB,0.005800801763501867
8,2021-12-01,LUDHIANA,PUNJAB,0.005785458483794611
9,2021-12-01,RAIGANJ,WEST BENGAL,0.005724460872210496
0,2022-01-01,AMRITSAR,PUNJAB,0.00374485444033403
1,2022-01-01,KHARAGPUR,WEST BENGAL,0.0017522306418466895
2,2022-01-01,BATHINDA,PUNJAB,0.0015343427768722544
3,2022-01-01,LUDHIANA,PUNJAB,0.0014950668256347875
4,2022-01-01,LUCKNOW,UTTAR PRADESH,0.0013381728454245302
5,2022-01-01,RAIGANJ,WEST BENGAL,0.0011071362763002838
6,2022-01-01,VARANASI,UTTAR PRADESH,0.0009659417608977801
10,2022-01-01,AVERAGE,,0.00091429705942196
7,2022-01-01,KOLKATA,WEST BENGAL,0.0007640965977388547
8,2022-01-01,JHANSI,UTTAR PRADESH,0.0006878331769337454
9,2022-01-01,PURULIA,WEST BENGAL,0.0006534501966411125
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
