<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:dc8239f1dbdf1035d8eb5b4c925f6bc3e9f772fed702bf499a8c058d75827ae9
size 666176
=======
MANDINAME,DATE,ARRIVAL,MIN,MAX,PRICE,MANDICODE
JHARGRAM,2017-01-09,5.2,10000.0,10200.0,10100.0,3372
KASIPUR,2017-01-09,0.8,10800.0,10866.0,10800.0,958
KATWA,2017-01-09,4.3,10000.0,11400.0,11000.0,800
PURULIA,2017-01-09,4.0,11600.0,11660.0,11660.0,342
BALARAMPUR,2017-01-10,0.56,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-10,89.0,9860.0,9900.0,9880.0,795
DURGAPUR,2017-01-10,43.0,9500.0,10500.0,10000.0,782
KASIPUR,2017-01-10,0.9,10800.0,10866.0,10800.0,958
KATWA,2017-01-10,4.6,10000.0,11400.0,11000.0,800
PURULIA,2017-01-10,3.0,11500.0,11560.0,11500.0,342
SAINTHIA,2017-01-10,96.0,9780.0,9830.0,9800.0,876
BALARAMPUR,2017-01-11,0.52,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-11,88.7,9860.0,9900.0,9880.0,795
DURGAPUR,2017-01-11,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-11,5.4,10000.0,10200.0,10100.0,3372
KASIPUR,2017-01-11,0.7,10800.0,10866.0,10800.0,958
KATWA,2017-01-11,4.8,10000.0,11400.0,11000.0,800
BALARAMPUR,2017-01-12,0.51,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-12,88.6,9860.0,9900.0,9880.0,795
DURGAPUR,2017-01-12,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-12,5.8,10000.0,10200.0,10100.0,3372
KASIPUR,2017-01-12,1.4,10800.0,10866.0,10800.0,958
KATWA,2017-01-12,5.0,10000.0,11400.0,11000.0,800
PURULIA,2017-01-12,4.0,11600.0,11670.0,11600.0,342
SAINTHIA,2017-01-12,96.1,9780.0,9820.0,9800.0,876
BALARAMPUR,2017-01-13,0.54,10833.0,10900.0,10866.0,956
BIRBHUM,2017-01-13,88.5,9870.0,9910.0,9890.0,795
DURGAPUR,2017-01-13,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-13,5.1,10200.0,10400.0,10300.0,3372
KASIPUR,2017-01-13,0.8,10800.0,10866.0,10800.0,958
KATWA,2017-01-13,4.7,10000.0,11400.0,11000.0,800
PURULIA,2017-01-13,3.0,11733.0,11800.0,11733.0,342
SAINTHIA,2017-01-13,96.0,9790.0,9830.0,9810.0,876
BALARAMPUR,2017-01-14,0.25,10833.0,10900.0,10866.0,956
BIRBHUM,2017-01-14,88.35,9870.0,9910.0,9890.0,795
DURGAPUR,2017-01-14,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-14,5.7,10200.0,10400.0,10300.0,3372
KATWA,2017-01-14,4.4,10000.0,11400.0,11000.0,800
SAINTHIA,2017-01-14,95.8,9800.0,9840.0,9820.0,876
BIRBHUM,2017-01-15,88.4,9860.0,9910.0,9880.0,795
DURGAPUR,2017-01-15,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-15,4.1,10200.0,10400.0,10300.0,3372
KASIPUR,2017-01-15,1.0,10800.0,10866.0,10800.0,958
PURULIA,2017-01-15,1.0,11600.0,11600.0,11600.0,342
SAINTHIA,2017-01-15,95.6,9820.0,9870.0,9840.0,876
BALARAMPUR,2017-01-16,0.5,10833.0,10900.0,10866.0,956
DURGAPUR,2017-01-16,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-16,4.9,10000.0,10200.0,10100.0,3372
KASIPUR,2017-01-16,0.7,10800.0,10866.0,10800.0,958
KATWA,2017-01-16,4.6,10000.0,11400.0,11000.0,800
PURULIA,2017-01-16,4.0,11533.0,11600.0,11600.0,342
BALARAMPUR,2017-01-17,0.54,10833.0,10900.0,10866.0,956
BIRBHUM,2017-01-17,88.7,9850.0,9900.0,9870.0,795
DURGAPUR,2017-01-17,45.0,9500.0,10500.0,10000.0,782
KASIPUR,2017-01-17,0.8,10800.0,10866.0,10800.0,958
KATWA,2017-01-17,4.7,10000.0,11400.0,11000.0,800
PURULIA,2017-01-17,3.0,11533.0,11600.0,11600.0,342
SAINTHIA,2017-01-17,95.0,9840.0,9880.0,9860.0,876
BALARAMPUR,2017-01-18,0.52,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-18,89.0,9840.0,9900.0,9870.0,795
DURGAPUR,2017-01-18,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-18,5.2,10000.0,10200.0,10100.0,3372
KASIPUR,2017-01-18,0.7,10800.0,10866.0,10800.0,958
KATWA,2017-01-18,4.9,10000.0,11400.0,11000.0,800
PURULIA,2017-01-18,3.5,11666.0,11700.0,11666.0,342
SAINTHIA,2017-01-18,95.2,9830.0,9870.0,9855.0,876
BALARAMPUR,2017-01-19,0.51,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-19,88.8,9860.0,9920.0,9890.0,795
DURGAPUR,2017-01-19,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-19,5.6,9900.0,10100.0,10000.0,3372
KASIPUR,2017-01-19,1.4,10733.0,10800.0,10733.0,958
KATWA,2017-01-19,4.5,10000.0,11400.0,11000.0,800
SAINTHIA,2017-01-19,95.0,9860.0,9900.0,9885.0,876
BALARAMPUR,2017-01-20,0.56,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-20,88.65,9870.0,9920.0,9900.0,795
DURGAPUR,2017-01-20,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-20,5.1,10200.0,10400.0,10300.0,3372
KASIPUR,2017-01-20,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-01-20,4.7,10000.0,11400.0,11000.0,800
SAINTHIA,2017-01-20,95.2,9860.0,9900.0,9880.0,876
BALARAMPUR,2017-01-21,0.54,10800.0,10866.0,10833.0,956
DURGAPUR,2017-01-21,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-21,5.8,10400.0,10600.0,10500.0,3372
KATWA,2017-01-21,4.5,10000.0,11400.0,11000.0,800
BALARAMPUR,2017-01-22,0.51,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-22,88.7,9850.0,9900.0,9880.0,795
DURGAPUR,2017-01-22,40.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-22,6.0,10400.0,10600.0,10500.0,3372
KASIPUR,2017-01-22,1.0,10733.0,10800.0,10733.0,958
KATWA,2017-01-22,4.2,9800.0,11200.0,10800.0,800
SAINTHIA,2017-01-22,95.35,9840.0,9890.0,9870.0,876
BALARAMPUR,2017-01-23,0.52,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-23,88.7,9850.0,9900.0,9870.0,795
JHARGRAM,2017-01-23,5.2,10300.0,10500.0,10400.0,3372
KASIPUR,2017-01-23,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-01-23,4.4,9800.0,11200.0,10800.0,800
PURULIA,2017-01-23,3.5,11700.0,11770.0,11700.0,342
SAINTHIA,2017-01-23,95.5,9830.0,9880.0,9860.0,876
BALARAMPUR,2017-01-24,0.56,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-24,88.5,9870.0,9920.0,9890.0,795
DURGAPUR,2017-01-24,45.0,9500.0,10500.0,10000.0,782
KASIPUR,2017-01-24,0.9,10733.0,10800.0,10733.0,958
KATWA,2017-01-24,4.7,9800.0,11200.0,10800.0,800
PURULIA,2017-01-24,3.0,11460.0,11500.0,11460.0,342
SAINTHIA,2017-01-24,95.0,9845.0,9900.0,9880.0,876
BALARAMPUR,2017-01-25,0.54,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-25,88.6,9860.0,9910.0,9880.0,795
DURGAPUR,2017-01-25,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-25,5.0,10200.0,10400.0,10300.0,3372
KASIPUR,2017-01-25,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-01-25,4.9,9800.0,11200.0,10800.0,800
PURULIA,2017-01-25,3.5,11460.0,11500.0,11500.0,342
SAINTHIA,2017-01-25,95.25,9840.0,9900.0,9870.0,876
BALARAMPUR,2017-01-26,0.53,10800.0,10866.0,10833.0,956
BIRBHUM,2017-01-26,88.2,9860.0,9910.0,9880.0,795
DURGAPUR,2017-01-26,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-26,4.8,10600.0,10800.0,10700.0,3372
KASIPUR,2017-01-26,1.3,10733.0,10800.0,10733.0,958
KATWA,2017-01-26,4.4,9800.0,11200.0,10800.0,800
SAINTHIA,2017-01-26,95.3,9820.0,9880.0,9850.0,876
BALARAMPUR,2017-01-27,0.54,10533.0,10600.0,10566.0,956
BIRBHUM,2017-01-27,88.35,9860.0,9920.0,9880.0,795
DURGAPUR,2017-01-27,40.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-27,4.4,10900.0,11100.0,11000.0,3372
KASIPUR,2017-01-27,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-01-27,4.7,9800.0,11200.0,10800.0,800
SAINTHIA,2017-01-27,95.0,9830.0,9880.0,9860.0,876
BALARAMPUR,2017-01-28,0.52,10533.0,10600.0,10566.0,956
DURGAPUR,2017-01-28,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-28,5.1,11100.0,11300.0,11200.0,3372
KATWA,2017-01-28,4.8,9800.0,11200.0,10800.0,800
PURULIA,2017-01-28,4.0,11500.0,11600.0,11500.0,342
BALARAMPUR,2017-01-29,0.53,10533.0,10600.0,10566.0,956
BIRBHUM,2017-01-29,88.4,9850.0,9900.0,9870.0,795
DURGAPUR,2017-01-29,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-29,5.0,11300.0,11500.0,11400.0,3372
KATWA,2017-01-29,4.2,9800.0,11200.0,10800.0,800
SAINTHIA,2017-01-29,94.0,9820.0,9880.0,9850.0,876
BALARAMPUR,2017-01-30,0.54,10533.0,10600.0,10566.0,956
BIRBHUM,2017-01-30,88.45,9830.0,9890.0,9860.0,795
DURGAPUR,2017-01-30,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-01-30,5.4,11300.0,11500.0,11400.0,3372
KASIPUR,2017-01-30,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-01-30,4.5,9800.0,11200.0,10800.0,800
PURULIA,2017-01-30,3.5,11500.0,11600.0,11600.0,342
SAINTHIA,2017-01-30,94.25,9800.0,9870.0,9840.0,876
BALARAMPUR,2017-01-31,0.55,10533.0,10600.0,10566.0,956
BIRBHUM,2017-01-31,88.4,9830.0,9890.0,9865.0,795
DURGAPUR,2017-01-31,44.0,9500.0,10500.0,10000.0,782
KASIPUR,2017-01-31,0.8,10733.0,10800.0,10733.0,958
KATWA,2017-01-31,5.0,9800.0,11200.0,10800.0,800
PURULIA,2017-01-31,3.0,11600.0,11700.0,11600.0,342
SAINTHIA,2017-01-31,94.28,9800.0,9870.0,9830.0,876
BALARAMPUR,2017-02-01,0.54,10533.0,10600.0,10566.0,956
BIRBHUM,2017-02-01,88.0,9830.0,9890.0,9860.0,795
DURGAPUR,2017-02-01,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-01,5.8,11700.0,11900.0,11800.0,3372
KASIPUR,2017-02-01,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-02-01,4.2,9800.0,11200.0,10800.0,800
PURULIA,2017-02-01,4.0,11700.0,11770.0,11700.0,342
SAINTHIA,2017-02-01,94.4,9800.0,9870.0,9830.0,876
BALARAMPUR,2017-02-02,0.51,10533.0,10600.0,10566.0,956
BIRBHUM,2017-02-02,87.9,9840.0,9900.0,9870.0,795
DURGAPUR,2017-02-02,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-02,6.0,11200.0,11500.0,11400.0,3372
KASIPUR,2017-02-02,1.4,10733.0,10800.0,10733.0,958
KATWA,2017-02-02,3.8,9800.0,11200.0,10800.0,800
PURULIA,2017-02-02,1.0,11700.0,11730.0,11700.0,342
SAINTHIA,2017-02-02,94.0,9810.0,9880.0,9840.0,876
BALARAMPUR,2017-02-03,0.54,10533.0,10600.0,10566.0,956
BIRBHUM,2017-02-03,88.2,9840.0,9900.0,9870.0,795
DURGAPUR,2017-02-03,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-03,5.0,10900.0,11100.0,11000.0,3372
KASIPUR,2017-02-03,0.7,10733.0,10800.0,10733.0,958
KATWA,2017-02-03,4.3,9800.0,11200.0,10800.0,800
PURULIA,2017-02-03,4.0,11500.0,11600.0,11600.0,342
SAINTHIA,2017-02-03,93.8,9820.0,9890.0,9850.0,876
BALARAMPUR,2017-02-04,0.52,10533.0,10600.0,10566.0,956
BIRBHUM,2017-02-04,88.3,9820.0,9885.0,9860.0,795
DURGAPUR,2017-02-04,43.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-04,5.5,10700.0,10900.0,10800.0,3372
KATWA,2017-02-04,4.5,9800.0,11200.0,10800.0,800
PURULIA,2017-02-04,0.4,11500.0,11570.0,11500.0,342
SAINTHIA,2017-02-04,94.0,9810.0,9890.0,9840.0,876
BALARAMPUR,2017-02-05,0.5,10533.0,10600.0,10566.0,956
BIRBHUM,2017-02-05,88.6,9820.0,9880.0,9850.0,795
DURGAPUR,2017-02-05,42.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-05,4.0,10500.0,10700.0,10600.0,3372
KASIPUR,2017-02-05,0.8,10666.0,10733.0,10666.0,958
KATWA,2017-02-05,4.0,9800.0,11200.0,10800.0,800
PURULIA,2017-02-05,3.5,11470.0,11500.0,11470.0,342
SAINTHIA,2017-02-05,94.2,9800.0,9880.0,9840.0,876
BALARAMPUR,2017-02-06,0.52,10533.0,10600.0,10566.0,956
BIRBHUM,2017-02-06,88.5,9830.0,9880.0,9860.0,795
DURGAPUR,2017-02-06,45.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-06,5.5,10400.0,10600.0,10500.0,3372
KASIPUR,2017-02-06,0.7,10666.0,10733.0,10666.0,958
KATWA,2017-02-06,4.4,9800.0,11200.0,10800.0,800
PURULIA,2017-02-06,3.0,11470.0,11500.0,11470.0,342
SAINTHIA,2017-02-06,94.1,9810.0,9890.0,9850.0,876
BALARAMPUR,2017-02-07,0.58,10466.0,10533.0,10500.0,956
BIRBHUM,2017-02-07,88.0,9835.0,9880.0,9860.0,795
KASIPUR,2017-02-07,0.8,10666.0,10733.0,10666.0,958
KATWA,2017-02-07,4.6,9600.0,11000.0,10600.0,800
SAINTHIA,2017-02-07,93.8,9810.0,9890.0,9850.0,876
BALARAMPUR,2017-02-08,0.55,10466.0,10533.0,10500.0,956
DURGAPUR,2017-02-08,44.0,9500.0,10500.0,10000.0,782
JHARGRAM,2017-02-08,5.6,10300.0,10500.0,10400.0,3372
KASIPUR,2017-02-08,0.7,10666.0,10733.0,10666.0,958
KATWA,2017-02-08,4.8,9600.0,11000.0,10600.0,800
PURULIA,2017-02-08,4.5,11333.0,11400.0,11400.0,342
BALARAMPUR,2017-02-09,0.52,10466.0,10533.0,10500.0,956
BIRBHUM,2017-02-09,88.2,9820.0,9880.0,9850.0,795
DURGAPUR,2017-02-09,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-09,6.0,10400.0,10600.0,10500.0,3372
KASIPUR,2017-02-09,1.4,10666.0,10733.0,10666.0,958
KATWA,2017-02-09,5.0,9600.0,11000.0,10600.0,800
PURULIA,2017-02-09,3.5,11200.0,11330.0,11200.0,342
SAINTHIA,2017-02-09,94.0,9800.0,9870.0,9840.0,876
BALARAMPUR,2017-02-10,0.53,10466.0,10533.0,10500.0,956
BIRBHUM,2017-02-10,88.4,9820.0,9880.0,9850.0,795
DURGAPUR,2017-02-10,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-10,5.6,10500.0,10700.0,10600.0,3372
KASIPUR,2017-02-10,0.7,10666.0,10733.0,10666.0,958
KATWA,2017-02-10,5.3,9600.0,11000.0,10600.0,800
PURULIA,2017-02-10,4.0,11200.0,11300.0,11200.0,342
SAINTHIA,2017-02-10,93.75,9800.0,9880.0,9845.0,876
BALARAMPUR,2017-02-11,0.52,10466.0,10533.0,10500.0,956
BIRBHUM,2017-02-11,88.38,9830.0,9880.0,9850.0,795
DURGAPUR,2017-02-11,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-11,5.8,10500.0,10700.0,10600.0,3372
KASIPUR,2017-02-11,0.9,10666.0,10733.0,10666.0,958
KATWA,2017-02-11,4.8,9600.0,11000.0,10600.0,800
PURULIA,2017-02-11,4.0,11270.0,11325.0,11270.0,342
SAINTHIA,2017-02-11,93.6,9810.0,9880.0,9850.0,876
BALARAMPUR,2017-02-12,0.5,10466.0,10533.0,10500.0,956
BIRBHUM,2017-02-12,88.35,9830.0,9880.0,9850.0,795
DURGAPUR,2017-02-12,43.0,9400.0,10000.0,9800.0,782
JHARGRAM,2017-02-12,4.1,10300.0,10500.0,10400.0,3372
KASIPUR,2017-02-12,0.9,10666.0,10733.0,10666.0,958
KATWA,2017-02-12,4.5,9600.0,11000.0,10600.0,800
SAINTHIA,2017-02-12,93.7,9800.0,9880.0,9840.0,876
BALARAMPUR,2017-02-13,0.51,10500.0,10566.0,10533.0,956
BIRBHUM,2017-02-13,88.3,9840.0,9880.0,9860.0,795
DURGAPUR,2017-02-13,45.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-13,5.0,10500.0,10700.0,10600.0,3372
KASIPUR,2017-02-13,0.7,10666.0,10733.0,10666.0,958
KATWA,2017-02-13,4.7,9600.0,11000.0,10600.0,800
PURULIA,2017-02-13,3.5,11240.0,11300.0,11240.0,342
SAINTHIA,2017-02-13,93.5,9800.0,9880.0,9840.0,876
BALARAMPUR,2017-02-14,0.56,10500.0,10566.0,10533.0,956
BIRBHUM,2017-02-14,88.1,9845.0,9880.0,9865.0,795
DURGAPUR,2017-02-14,43.0,9400.0,10400.0,9800.0,782
KASIPUR,2017-02-14,0.7,10666.0,10733.0,10666.0,958
KATWA,2017-02-14,5.0,9600.0,11000.0,10600.0,800
PURULIA,2017-02-14,3.0,11350.0,11400.0,11400.0,342
SAINTHIA,2017-02-14,93.2,9800.0,9880.0,9840.0,876
BALARAMPUR,2017-02-15,0.53,10500.0,10566.0,10533.0,956
DURGAPUR,2017-02-15,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-15,4.8,10400.0,10600.0,10500.0,3372
KASIPUR,2017-02-15,0.8,10666.0,10733.0,10666.0,958
KATWA,2017-02-15,5.2,9600.0,11000.0,10600.0,800
PURULIA,2017-02-15,4.0,11300.0,11340.0,11300.0,342
BALARAMPUR,2017-02-16,0.54,10000.0,10066.0,10033.0,956
DURGAPUR,2017-02-16,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-16,5.2,10400.0,10600.0,10500.0,3372
KATWA,2017-02-16,4.6,9600.0,11000.0,10600.0,800
PURULIA,2017-02-16,3.0,11300.0,11400.0,11300.0,342
BALARAMPUR,2017-02-17,0.55,10000.0,10066.0,10033.0,956
BIRBHUM,2017-02-17,87.5,9850.0,9880.0,9870.0,795
DURGAPUR,2017-02-17,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-17,5.5,10400.0,10600.0,10500.0,3372
KATWA,2017-02-17,4.8,9400.0,10800.0,10400.0,800
SAINTHIA,2017-02-17,93.0,9820.0,9900.0,9860.0,876
BALARAMPUR,2017-02-18,0.56,10000.0,10066.0,10033.0,956
BIRBHUM,2017-02-18,87.8,9840.0,9880.0,9870.0,795
DURGAPUR,2017-02-18,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-18,5.8,10500.0,10700.0,10600.0,3372
KATWA,2017-02-18,5.0,9400.0,10800.0,10400.0,800
PURULIA,2017-02-18,3.0,11400.0,11460.0,11400.0,342
SAINTHIA,2017-02-18,93.4,9800.0,9890.0,9850.0,876
BALARAMPUR,2017-02-19,0.54,10000.0,10066.0,10033.0,956
BIRBHUM,2017-02-19,87.5,9840.0,9890.0,9870.0,795
DURGAPUR,2017-02-19,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-19,4.3,10400.0,10600.0,10500.0,3372
KASIPUR,2017-02-19,0.9,10666.0,10666.0,10666.0,958
KATWA,2017-02-19,4.6,9400.0,10800.0,10400.0,800
SAINTHIA,2017-02-19,93.5,9800.0,9870.0,9840.0,876
BALARAMPUR,2017-02-20,0.53,10000.0,10066.0,10033.0,956
BIRBHUM,2017-02-20,87.8,9830.0,9880.0,9860.0,795
DURGAPUR,2017-02-20,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-20,5.2,10200.0,10400.0,10300.0,3372
KASIPUR,2017-02-20,0.8,10666.0,10666.0,10666.0,958
KATWA,2017-02-20,4.9,9400.0,10800.0,10400.0,800
PURULIA,2017-02-20,4.0,11400.0,11450.0,11400.0,342
SAINTHIA,2017-02-20,93.1,9810.0,9880.0,9840.0,876
BALARAMPUR,2017-02-21,0.56,10000.0,10066.0,10033.0,956
BIRBHUM,2017-02-21,87.5,9830.0,9880.0,9860.0,795
DURGAPUR,2017-02-21,45.0,9400.0,10400.0,9800.0,782
KASIPUR,2017-02-21,0.9,10666.0,10666.0,10666.0,958
KATWA,2017-02-21,5.2,9400.0,10800.0,10400.0,800
PURULIA,2017-02-21,3.5,11400.0,11500.0,11400.0,342
SAINTHIA,2017-02-21,93.3,9800.0,9870.0,9830.0,876
BALARAMPUR,2017-02-22,0.56,9900.0,10033.0,10000.0,956
BIRBHUM,2017-02-22,87.2,9840.0,9890.0,9870.0,795
DURGAPUR,2017-02-22,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-22,5.5,10400.0,10600.0,10500.0,3372
KATWA,2017-02-22,5.0,9400.0,10800.0,10400.0,800
PURULIA,2017-02-22,4.0,11300.0,11360.0,11300.0,342
SAINTHIA,2017-02-22,93.0,9800.0,9880.0,9830.0,876
BALARAMPUR,2017-02-23,0.57,9900.0,10033.0,10000.0,956
BIRBHUM,2017-02-23,87.0,9850.0,9900.0,9880.0,795
DURGAPUR,2017-02-23,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-23,5.7,10400.0,10600.0,10500.0,3372
KASIPUR,2017-02-23,1.4,10666.0,10666.0,10666.0,958
KATWA,2017-02-23,4.7,9200.0,10600.0,10200.0,800
PURULIA,2017-02-23,4.5,11270.0,11350.0,11350.0,342
SAINTHIA,2017-02-23,92.8,9820.0,9890.0,9850.0,876
BALARAMPUR,2017-02-24,0.54,9900.0,10033.0,10000.0,956
DURGAPUR,2017-02-24,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-24,5.4,10300.0,10500.0,10400.0,3372
KASIPUR,2017-02-24,0.7,10666.0,10666.0,10666.0,958
KATWA,2017-02-24,5.0,9200.0,10600.0,10200.0,800
BALARAMPUR,2017-02-25,0.53,9900.0,10033.0,10000.0,956
BIRBHUM,2017-02-25,86.7,9850.0,9900.0,9880.0,795
DURGAPUR,2017-02-25,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-25,5.6,10200.0,10400.0,10300.0,3372
KASIPUR,2017-02-25,0.9,10666.0,10666.0,10666.0,958
KATWA,2017-02-25,5.2,9200.0,10600.0,10200.0,800
PURULIA,2017-02-25,4.0,11350.0,11400.0,11400.0,342
SAINTHIA,2017-02-25,93.0,9800.0,9880.0,9840.0,876
BALARAMPUR,2017-02-26,0.52,9900.0,10033.0,10000.0,956
BIRBHUM,2017-02-26,86.5,9850.0,9900.0,9880.0,795
DURGAPUR,2017-02-26,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-26,4.0,10300.0,10500.0,10400.0,3372
KASIPUR,2017-02-26,0.9,10666.0,10666.0,10666.0,958
KATWA,2017-02-26,4.5,9200.0,10600.0,10200.0,800
SAINTHIA,2017-02-26,93.15,9800.0,9870.0,9830.0,876
BALARAMPUR,2017-02-27,0.56,9900.0,10033.0,10000.0,956
BIRBHUM,2017-02-27,86.2,9850.0,9900.0,9880.0,795
DURGAPUR,2017-02-27,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-02-27,5.5,10400.0,10600.0,10500.0,3372
KASIPUR,2017-02-27,0.7,10666.0,10666.0,10666.0,958
KATWA,2017-02-27,4.8,9200.0,10600.0,10200.0,800
PURULIA,2017-02-27,4.0,11300.0,11335.0,11335.0,342
SAINTHIA,2017-02-27,93.22,9800.0,9865.0,9830.0,876
BALARAMPUR,2017-02-28,0.58,9866.0,9933.0,9900.0,956
BIRBHUM,2017-02-28,86.55,9840.0,9900.0,9870.0,795
DURGAPUR,2017-02-28,43.0,9400.0,10400.0,9800.0,782
KASIPUR,2017-02-28,0.8,10333.0,10333.0,10333.0,958
KATWA,2017-02-28,5.0,9200.0,10600.0,10200.0,800
PURULIA,2017-02-28,3.0,11500.0,11575.0,11500.0,342
SAINTHIA,2017-02-28,93.1,9820.0,9880.0,9850.0,876
BALARAMPUR,2017-03-01,0.56,9866.0,9933.0,9900.0,956
BIRBHUM,2017-03-01,86.4,9850.0,9900.0,9880.0,795
DURGAPUR,2017-03-01,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-03-01,5.8,10100.0,10300.0,10200.0,3372
KASIPUR,2017-03-01,0.7,10333.0,10333.0,10333.0,958
KATWA,2017-03-01,5.2,9200.0,10600.0,10200.0,800
PURULIA,2017-03-01,3.5,11470.0,11500.0,11500.0,342
SAINTHIA,2017-03-01,92.9,9840.0,9900.0,9870.0,876
BALARAMPUR,2017-03-02,0.54,9866.0,9933.0,9900.0,956
DURGAPUR,2017-03-02,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-03-02,6.0,10100.0,10300.0,10200.0,3372
KASIPUR,2017-03-02,1.3,10333.0,10333.0,10333.0,958
KATWA,2017-03-02,4.8,9200.0,10600.0,10200.0,800
PURULIA,2017-03-02,3.0,11470.0,11500.0,11500.0,342
BALARAMPUR,2017-03-03,0.57,9866.0,9933.0,9900.0,956
JHARGRAM,2017-03-03,5.8,10100.0,10300.0,10200.0,3372
KASIPUR,2017-03-03,0.7,10333.0,10333.0,10333.0,958
KATWA,2017-03-03,5.4,9200.0,10600.0,10200.0,800
PURULIA,2017-03-03,3.0,11500.0,11570.0,11570.0,342
BALARAMPUR,2017-03-04,0.55,9533.0,9600.0,9566.0,956
DURGAPUR,2017-03-04,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-03-04,5.7,10200.0,10400.0,10300.0,3372
KASIPUR,2017-03-04,0.9,10333.0,10333.0,10333.0,958
KATWA,2017-03-04,5.2,9200.0,10600.0,10200.0,800
BALARAMPUR,2017-03-05,0.54,9533.0,9600.0,9566.0,956
DURGAPUR,2017-03-05,44.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-03-05,4.1,10100.0,10300.0,10200.0,3372
KASIPUR,2017-03-05,0.8,10333.0,10333.0,10333.0,958
KATWA,2017-03-05,5.4,9200.0,10600.0,10200.0,800
BALARAMPUR,2017-03-06,0.56,9533.0,9600.0,9566.0,956
DURGAPUR,2017-03-06,43.0,9400.0,10400.0,9800.0,782
JHARGRAM,2017-03-06,5.9,10400.0,10600.0,10500.0,3372
KASIPUR,2017-03-06,0.7,10333.0,10333.0,10333.0,958
KATWA,2017-03-06,5.5,9200.0,10600.0,10200.0,800
PURULIA,2017-03-06,4.0,11600.0,11700.0,11600.0,342
BALARAMPUR,2017-03-07,0.58,9533.0,9600.0,9566.0,956
DURGAPUR,2017-03-07,44.0,9400.0,10400.0,9800.0,782
