<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:206dbdc3e845bfe0b7d80ec92edc77862e2cd8880a741ff710d44cd714adecc3
size 235795
=======
MANDINAME,DATE,ARRIVAL,MIN,MAX,PRICE,MANDICODE
AZADPUR,2017-02-17,1439.0,240.0,700.0,468.0,164
KESHOPUR,2017-02-17,174.7,375.0,500.0,450.0,165
SHAHDARA,2017-02-17,564.0,300.0,500.0,400.0,166
AZADPUR,2017-02-18,1319.6,240.0,700.0,466.0,164
KESHOPUR,2017-02-18,228.55,350.0,550.0,500.0,165
SHAHDARA,2017-02-18,449.95,400.0,600.0,500.0,166
KESHOPUR,2017-02-19,255.0,400.0,500.0,450.0,165
SHAHDARA,2017-02-19,430.55,400.0,600.0,500.0,166
AZADPUR,2017-02-20,251.0,240.0,700.0,456.0,164
KESHOPUR,2017-02-20,272.5,400.0,600.0,500.0,165
SHAHDARA,2017-02-20,371.65,400.0,600.0,500.0,166
AZADPUR,2017-02-21,2052.4,280.0,520.0,387.0,164
KESHOPUR,2017-02-21,215.85,300.0,600.0,475.0,165
SHAHDARA,2017-02-21,400.2,300.0,500.0,400.0,166
AZADPUR,2017-02-22,1784.4,220.0,520.0,373.0,164
SHAHDARA,2017-02-22,358.3,400.0,600.0,500.0,166
AZADPUR,2017-02-23,1439.1,220.0,460.0,348.0,164
KESHOPUR,2017-02-23,28.45,300.0,500.0,450.0,165
SHAHDARA,2017-02-23,362.8,400.0,600.0,500.0,166
AZADPUR,2017-02-24,1183.4,200.0,520.0,370.0,164
KESHOPUR,2017-02-24,159.8,350.0,600.0,500.0,165
SHAHDARA,2017-02-24,479.4,400.0,600.0,500.0,166
AZADPUR,2017-02-25,845.6,200.0,500.0,360.0,164
KESHOPUR,2017-02-25,87.95,200.0,500.0,475.0,165
SHAHDARA,2017-02-25,533.5,400.0,600.0,500.0,166
KESHOPUR,2017-02-26,179.8,350.0,600.0,500.0,165
SHAHDARA,2017-02-26,472.1,400.0,600.0,500.0,166
AZADPUR,2017-02-27,375.5,240.0,540.0,363.0,164
KESHOPUR,2017-02-27,307.55,300.0,500.0,450.0,165
SHAHDARA,2017-02-27,672.5,400.0,600.0,500.0,166
AZADPUR,2017-02-28,2292.8,200.0,500.0,365.0,164
KESHOPUR,2017-02-28,247.2,350.0,600.0,480.0,165
SHAHDARA,2017-02-28,487.35,400.0,600.0,500.0,166
AZADPUR,2017-03-01,1544.1,200.0,500.0,370.0,164
SHAHDARA,2017-03-01,562.25,400.0,600.0,500.0,166
AZADPUR,2017-03-02,1438.3,200.0,500.0,360.0,164
KESHOPUR,2017-03-02,0.75,350.0,600.0,500.0,165
SHAHDARA,2017-03-02,451.65,300.0,500.0,400.0,166
AZADPUR,2017-03-03,1372.1,200.0,500.0,360.0,164
KESHOPUR,2017-03-03,166.85,300.0,500.0,450.0,165
SHAHDARA,2017-03-03,368.6,300.0,500.0,400.0,166
AZADPUR,2017-03-04,1868.9,200.0,460.0,355.0,164
KESHOPUR,2017-03-04,223.7,300.0,450.0,400.0,165
SHAHDARA,2017-03-04,363.5,300.0,500.0,400.0,166
KESHOPUR,2017-03-05,120.3,300.0,500.0,450.0,165
SHAHDARA,2017-03-05,496.1,300.0,500.0,400.0,166
AZADPUR,2017-03-06,366.3,200.0,600.0,388.0,164
KESHOPUR,2017-03-06,238.95,300.0,450.0,400.0,165
SHAHDARA,2017-03-06,382.55,300.0,500.0,400.0,166
AZADPUR,2017-03-07,1675.7,200.0,600.0,410.0,164
KESHOPUR,2017-03-07,153.8,300.0,500.0,450.0,165
SHAHDARA,2017-03-07,519.5,300.0,500.0,400.0,166
AZADPUR,2017-03-08,1317.3,240.0,600.0,418.0,164
SHAHDARA,2017-03-08,529.55,400.0,600.0,500.0,166
AZADPUR,2017-03-09,1663.2,240.0,600.0,418.0,164
KESHOPUR,2017-03-09,4.1,300.0,560.0,500.0,165
SHAHDARA,2017-03-09,484.0,400.0,600.0,500.0,166
KESHOPUR,2017-03-10,161.1,300.0,550.0,500.0,165
SHAHDARA,2017-03-10,500.3,400.0,600.0,500.0,166
AZADPUR,2017-03-11,1599.1,240.0,700.0,440.0,164
SHAHDARA,2017-03-11,418.45,400.0,600.0,500.0,166
KESHOPUR,2017-03-12,260.0,250.0,500.0,450.0,165
SHAHDARA,2017-03-12,218.65,400.0,600.0,500.0,166
SHAHDARA,2017-03-13,223.6,400.0,600.0,500.0,166
AZADPUR,2017-03-14,297.2,240.0,700.0,436.0,164
SHAHDARA,2017-03-14,424.2,300.0,500.0,400.0,166
AZADPUR,2017-03-15,1026.0,250.0,740.0,440.0,164
SHAHDARA,2017-03-15,445.85,400.0,600.0,500.0,166
AZADPUR,2017-03-16,1379.7,250.0,740.0,432.0,164
SHAHDARA,2017-03-16,518.55,400.0,600.0,500.0,166
AZADPUR,2017-03-17,1565.4,200.0,740.0,422.0,164
SHAHDARA,2017-03-17,746.8,400.0,600.0,500.0,166
AZADPUR,2017-03-18,1872.3,200.0,740.0,422.0,164
KESHOPUR,2017-03-18,245.9,250.0,500.0,450.0,165
SHAHDARA,2017-03-18,749.1,300.0,500.0,400.0,166
SHAHDARA,2017-03-19,530.0,300.0,500.0,400.0,166
AZADPUR,2017-03-20,330.9,200.0,800.0,454.0,164
KESHOPUR,2017-03-20,212.45,250.0,500.0,450.0,165
SHAHDARA,2017-03-20,407.2,300.0,500.0,400.0,166
AZADPUR,2017-03-21,2122.5,200.0,800.0,454.0,164
KESHOPUR,2017-03-21,256.3,250.0,525.0,475.0,165
SHAHDARA,2017-03-21,439.3,300.0,500.0,400.0,166
AZADPUR,2017-03-22,1651.1,200.0,600.0,408.0,164
SHAHDARA,2017-03-22,482.8,300.0,500.0,400.0,166
AZADPUR,2017-03-23,1284.3,160.0,700.0,416.0,164
KESHOPUR,2017-03-23,7.0,250.0,500.0,450.0,165
SHAHDARA,2017-03-23,466.0,300.0,500.0,400.0,166
AZADPUR,2017-03-24,1364.9,200.0,700.0,418.0,164
KESHOPUR,2017-03-24,325.1,250.0,500.0,450.0,165
SHAHDARA,2017-03-24,369.8,300.0,500.0,400.0,166
AZADPUR,2017-03-25,1621.8,200.0,700.0,418.0,164
KESHOPUR,2017-03-25,167.15,300.0,500.0,475.0,165
SHAHDARA,2017-03-25,424.8,300.0,500.0,400.0,166
KESHOPUR,2017-03-26,127.15,250.0,500.0,450.0,165
SHAHDARA,2017-03-26,327.4,300.0,500.0,400.0,166
AZADPUR,2017-03-27,281.1,200.0,700.0,422.0,164
KESHOPUR,2017-03-27,206.45,300.0,500.0,475.0,165
SHAHDARA,2017-03-27,415.9,300.0,500.0,400.0,166
AZADPUR,2017-03-28,2246.4,200.0,880.0,458.0,164
KESHOPUR,2017-03-28,161.2,400.0,600.0,500.0,165
SHAHDARA,2017-03-28,548.25,300.0,500.0,400.0,166
AZADPUR,2017-03-29,1587.8,240.0,880.0,462.0,164
AZADPUR,2017-03-30,1737.8,200.0,880.0,466.0,164
KESHOPUR,2017-03-30,21.35,450.0,650.0,500.0,165
AZADPUR,2017-03-31,1945.4,220.0,700.0,418.0,164
KESHOPUR,2017-03-31,188.07,400.0,700.0,600.0,165
SHAHDARA,2017-03-31,676.8,300.0,500.0,400.0,166
AZADPUR,2017-04-01,1821.1,220.0,700.0,418.0,164
SHAHDARA,2017-04-01,602.65,300.0,500.0,400.0,166
SHAHDARA,2017-04-02,386.95,300.0,500.0,400.0,166
AZADPUR,2017-04-03,263.0,200.0,700.0,418.0,164
SHAHDARA,2017-04-03,396.95,300.0,500.0,400.0,166
AZADPUR,2017-04-04,1778.6,200.0,700.0,418.0,164
SHAHDARA,2017-04-04,513.95,,,,166
AZADPUR,2017-04-05,1436.5,200.0,700.0,445.0,164
KESHOPUR,2017-04-05,169.7,275.0,550.0,500.0,165
SHAHDARA,2017-04-05,479.1,,,,166
AZADPUR,2017-04-06,1346.8,200.0,700.0,445.0,164
KESHOPUR,2017-04-06,29.25,300.0,600.0,500.0,165
SHAHDARA,2017-04-06,319.25,300.0,500.0,400.0,166
AZADPUR,2017-04-07,1337.2,200.0,700.0,433.0,164
SHAHDARA,2017-04-07,523.7,300.0,500.0,400.0,166
AZADPUR,2017-04-08,1180.0,200.0,700.0,433.0,164
SHAHDARA,2017-04-08,453.65,300.0,500.0,400.0,166
KESHOPUR,2017-04-09,128.05,300.0,600.0,500.0,165
SHAHDARA,2017-04-09,311.45,300.0,500.0,400.0,166
AZADPUR,2017-04-10,229.6,200.0,700.0,438.0,164
KESHOPUR,2017-04-10,200.9,300.0,620.0,520.0,165
SHAHDARA,2017-04-10,328.75,300.0,500.0,400.0,166
AZADPUR,2017-04-11,1555.5,200.0,700.0,438.0,164
KESHOPUR,2017-04-11,128.05,300.0,600.0,500.0,165
SHAHDARA,2017-04-11,361.45,300.0,500.0,400.0,166
AZADPUR,2017-04-12,1408.5,200.0,700.0,425.0,164
SHAHDARA,2017-04-12,361.45,300.0,500.0,400.0,166
AZADPUR,2017-04-13,1870.6,200.0,640.0,390.0,164
SHAHDARA,2017-04-13,468.25,300.0,500.0,400.0,166
AZADPUR,2017-04-14,1696.3,200.0,650.0,410.0,164
SHAHDARA,2017-04-14,419.4,300.0,500.0,400.0,166
AZADPUR,2017-04-15,1893.8,200.0,650.0,410.0,164
KESHOPUR,2017-04-15,198.5,300.0,550.0,475.0,165
KESHOPUR,2017-04-16,219.8,400.0,600.0,500.0,165
SHAHDARA,2017-04-16,445.0,300.0,500.0,400.0,166
AZADPUR,2017-04-17,304.5,200.0,700.0,417.0,164
KESHOPUR,2017-04-17,149.25,300.0,600.0,475.0,165
SHAHDARA,2017-04-17,430.75,300.0,500.0,400.0,166
AZADPUR,2017-04-18,1421.5,200.0,700.0,417.0,164
KESHOPUR,2017-04-18,157.0,350.0,580.0,520.0,165
SHAHDARA,2017-04-18,264.6,300.0,500.0,400.0,166
AZADPUR,2017-04-19,1154.2,200.0,700.0,417.0,164
SHAHDARA,2017-04-19,353.65,300.0,500.0,400.0,166
AZADPUR,2017-04-20,1394.3,200.0,700.0,443.0,164
KESHOPUR,2017-04-20,15.5,400.0,600.0,520.0,165
SHAHDARA,2017-04-20,331.55,300.0,500.0,400.0,166
AZADPUR,2017-04-21,1261.9,200.0,700.0,443.0,164
KESHOPUR,2017-04-21,189.9,400.0,600.0,525.0,165
SHAHDARA,2017-04-21,424.25,300.0,500.0,400.0,166
AZADPUR,2017-04-22,1134.7,160.0,700.0,457.0,164
KESHOPUR,2017-04-22,309.4,300.0,600.0,490.0,165
SHAHDARA,2017-04-22,392.55,300.0,500.0,400.0,166
KESHOPUR,2017-04-23,217.45,300.0,500.0,450.0,165
SHAHDARA,2017-04-23,308.6,300.0,500.0,400.0,166
AZADPUR,2017-04-24,117.8,160.0,700.0,457.0,164
KESHOPUR,2017-04-24,107.95,350.0,500.0,480.0,165
SHAHDARA,2017-04-24,349.4,300.0,500.0,400.0,166
AZADPUR,2017-04-25,1626.8,,,,164
KESHOPUR,2017-04-25,101.95,350.0,500.0,460.0,165
SHAHDARA,2017-04-25,239.9,300.0,500.0,400.0,166
AZADPUR,2017-04-26,1123.5,160.0,700.0,437.0,164
SHAHDARA,2017-04-26,327.0,300.0,500.0,400.0,166
AZADPUR,2017-04-27,1157.1,160.0,700.0,495.0,164
KESHOPUR,2017-04-27,8.5,350.0,625.0,520.0,165
AZADPUR,2017-04-28,1130.4,160.0,800.0,495.0,164
KESHOPUR,2017-04-28,174.95,340.0,560.0,500.0,165
SHAHDARA,2017-04-28,291.8,300.0,500.0,400.0,166
AZADPUR,2017-04-29,1458.0,160.0,660.0,420.0,164
KESHOPUR,2017-04-29,187.5,350.0,600.0,520.0,165
SHAHDARA,2017-04-29,351.25,300.0,500.0,400.0,166
KESHOPUR,2017-04-30,176.95,350.0,600.0,525.0,165
SHAHDARA,2017-04-30,279.1,300.0,500.0,400.0,166
AZADPUR,2017-05-01,239.2,160.0,700.0,429.0,164
KESHOPUR,2017-05-01,179.7,350.0,620.0,540.0,165
SHAHDARA,2017-05-01,396.35,300.0,500.0,400.0,166
AZADPUR,2017-05-02,1310.9,200.0,700.0,411.0,164
KESHOPUR,2017-05-02,158.25,400.0,630.0,550.0,165
SHAHDARA,2017-05-02,391.7,300.0,500.0,400.0,166
AZADPUR,2017-05-03,1263.5,200.0,700.0,411.0,164
SHAHDARA,2017-05-03,374.65,300.0,500.0,400.0,166
AZADPUR,2017-05-04,1461.7,,,,164
KESHOPUR,2017-05-04,14.25,400.0,650.0,550.0,165
SHAHDARA,2017-05-04,313.0,300.0,500.0,400.0,166
AZADPUR,2017-05-05,1450.0,160.0,700.0,410.0,164
KESHOPUR,2017-05-05,162.8,420.0,640.0,550.0,165
SHAHDARA,2017-05-05,364.5,300.0,500.0,400.0,166
AZADPUR,2017-05-06,1248.7,160.0,700.0,410.0,164
KESHOPUR,2017-05-06,240.45,400.0,620.0,530.0,165
SHAHDARA,2017-05-06,403.6,300.0,500.0,400.0,166
KESHOPUR,2017-05-07,207.65,400.0,620.0,520.0,165
SHAHDARA,2017-05-07,320.05,300.0,500.0,400.0,166
AZADPUR,2017-05-08,127.9,160.0,600.0,403.0,164
KESHOPUR,2017-05-08,158.8,350.0,620.0,520.0,165
SHAHDARA,2017-05-08,245.35,300.0,500.0,400.0,166
AZADPUR,2017-05-09,1366.5,160.0,600.0,403.0,164
KESHOPUR,2017-05-09,106.8,350.0,620.0,500.0,165
SHAHDARA,2017-05-09,292.35,300.0,500.0,400.0,166
AZADPUR,2017-05-10,1126.4,160.0,600.0,403.0,164
SHAHDARA,2017-05-10,257.75,300.0,500.0,400.0,166
AZADPUR,2017-05-11,1228.5,160.0,500.0,403.0,164
KESHOPUR,2017-05-11,10.45,400.0,600.0,550.0,165
SHAHDARA,2017-05-11,374.85,200.0,400.0,300.0,166
AZADPUR,2017-05-12,1126.5,160.0,500.0,403.0,164
KESHOPUR,2017-05-12,170.6,400.0,600.0,500.0,165
SHAHDARA,2017-05-12,286.0,200.0,400.0,300.0,166
AZADPUR,2017-05-13,1316.3,160.0,600.0,393.0,164
KESHOPUR,2017-05-13,181.2,350.0,600.0,500.0,165
SHAHDARA,2017-05-13,216.9,300.0,500.0,400.0,166
KESHOPUR,2017-05-14,117.85,300.0,600.0,500.0,165
SHAHDARA,2017-05-14,315.55,300.0,500.0,400.0,166
AZADPUR,2017-05-15,146.2,160.0,500.0,393.0,164
KESHOPUR,2017-05-15,211.65,300.0,670.0,550.0,165
SHAHDARA,2017-05-15,352.55,300.0,500.0,400.0,166
AZADPUR,2017-05-16,1315.5,160.0,600.0,401.0,164
KESHOPUR,2017-05-16,173.45,300.0,650.0,550.0,165
SHAHDARA,2017-05-16,295.5,300.0,500.0,400.0,166
AZADPUR,2017-05-17,891.7,160.0,600.0,395.0,164
SHAHDARA,2017-05-17,278.55,300.0,500.0,400.0,166
AZADPUR,2017-05-18,1142.2,160.0,600.0,395.0,164
SHAHDARA,2017-05-18,336.05,300.0,500.0,400.0,166
AZADPUR,2017-05-19,1165.4,160.0,600.0,395.0,164
KESHOPUR,2017-05-19,222.15,250.0,650.0,520.0,165
SHAHDARA,2017-05-19,263.9,300.0,500.0,400.0,166
AZADPUR,2017-05-20,1263.0,160.0,600.0,395.0,164
KESHOPUR,2017-05-20,118.85,300.0,650.0,500.0,165
SHAHDARA,2017-05-20,371.8,300.0,500.0,400.0,166
SHAHDARA,2017-05-21,226.0,300.0,500.0,400.0,166
AZADPUR,2017-05-22,112.9,160.0,600.0,395.0,164
KESHOPUR,2017-05-22,203.95,200.0,600.0,500.0,165
SHAHDARA,2017-05-22,273.35,300.0,500.0,400.0,166
AZADPUR,2017-05-23,1282.3,160.0,600.0,395.0,164
KESHOPUR,2017-05-23,167.0,220.0,600.0,500.0,165
SHAHDARA,2017-05-23,253.15,300.0,500.0,400.0,166
AZADPUR,2017-05-24,932.9,160.0,540.0,366.0,164
SHAHDARA,2017-05-24,255.05,300.0,500.0,400.0,166
AZADPUR,2017-05-25,1031.7,160.0,560.0,343.0,164
KESHOPUR,2017-05-25,7.15,250.0,600.0,500.0,165
SHAHDARA,2017-05-25,255.45,300.0,500.0,400.0,166
KESHOPUR,2017-05-26,180.7,200.0,700.0,550.0,165
SHAHDARA,2017-05-26,284.15,300.0,500.0,400.0,166
AZADPUR,2017-05-27,1212.0,180.0,600.0,415.0,164
KESHOPUR,2017-05-27,132.1,250.0,680.0,540.0,165
SHAHDARA,2017-05-27,283.6,300.0,500.0,400.0,166
KESHOPUR,2017-05-28,151.35,400.0,640.0,520.0,165
SHAHDARA,2017-05-28,238.9,300.0,500.0,400.0,166
AZADPUR,2017-05-29,169.6,160.0,600.0,433.0,164
KESHOPUR,2017-05-29,244.08,400.0,620.0,520.0,165
SHAHDARA,2017-05-29,170.2,300.0,500.0,400.0,166
AZADPUR,2017-05-30,1373.2,190.0,600.0,392.0,164
KESHOPUR,2017-05-30,132.75,350.0,650.0,520.0,165
SHAHDARA,2017-05-30,182.4,400.0,600.0,500.0,166
AZADPUR,2017-05-31,1002.7,200.0,600.0,400.0,164
SHAHDARA,2017-05-31,330.0,400.0,600.0,500.0,166
AZADPUR,2017-06-01,939.9,200.0,600.0,400.0,164
KESHOPUR,2017-06-01,10.75,380.0,640.0,540.0,165
SHAHDARA,2017-06-01,280.4,400.0,600.0,500.0,166
AZADPUR,2017-06-02,1024.2,200.0,600.0,400.0,164
KESHOPUR,2017-06-02,91.35,400.0,650.0,550.0,165
SHAHDARA,2017-06-02,281.95,400.0,600.0,500.0,166
AZADPUR,2017-06-03,1029.2,200.0,600.0,435.0,164
KESHOPUR,2017-06-03,171.7,400.0,660.0,540.0,165
SHAHDARA,2017-06-03,284.0,400.0,600.0,500.0,166
KESHOPUR,2017-06-04,129.0,360.0,660.0,540.0,165
SHAHDARA,2017-06-04,270.1,400.0,600.0,500.0,166
AZADPUR,2017-06-05,37.8,200.0,600.0,435.0,164
KESHOPUR,2017-06-05,183.55,300.0,700.0,550.0,165
SHAHDARA,2017-06-05,290.95,400.0,600.0,500.0,166
AZADPUR,2017-06-06,1388.1,200.0,600.0,438.0,164
KESHOPUR,2017-06-06,155.9,250.0,600.0,500.0,165
SHAHDARA,2017-06-06,222.55,400.0,600.0,500.0,166
AZADPUR,2017-06-07,996.1,200.0,600.0,438.0,164
SHAHDARA,2017-06-07,294.8,400.0,600.0,500.0,166
AZADPUR,2017-06-08,1232.5,200.0,600.0,438.0,164
KESHOPUR,2017-06-08,19.8,275.0,600.0,525.0,165
SHAHDARA,2017-06-08,223.95,400.0,600.0,500.0,166
AZADPUR,2017-06-09,873.9,240.0,640.0,477.0,164
SHAHDARA,2017-06-09,244.35,400.0,600.0,500.0,166
AZADPUR,2017-06-10,1118.5,240.0,640.0,477.0,164
SHAHDARA,2017-06-10,232.65,500.0,700.0,600.0,166
SHAHDARA,2017-06-11,284.2,500.0,700.0,600.0,166
AZADPUR,2017-06-12,91.0,200.0,750.0,492.0,164
SHAHDARA,2017-06-12,308.0,500.0,700.0,600.0,166
AZADPUR,2017-06-13,1350.3,240.0,750.0,492.0,164
SHAHDARA,2017-06-13,270.0,500.0,700.0,600.0,166
AZADPUR,2017-06-14,881.4,240.0,700.0,505.0,164
SHAHDARA,2017-06-14,295.2,500.0,700.0,600.0,166
AZADPUR,2017-06-15,1050.3,240.0,700.0,505.0,164
KESHOPUR,2017-06-15,5.35,550.0,750.0,650.0,165
SHAHDARA,2017-06-15,295.2,500.0,700.0,600.0,166
AZADPUR,2017-06-16,1258.4,240.0,680.0,502.0,164
KESHOPUR,2017-06-16,123.15,550.0,750.0,650.0,165
SHAHDARA,2017-06-16,323.05,500.0,700.0,600.0,166
AZADPUR,2017-06-17,1047.9,240.0,680.0,502.0,164
KESHOPUR,2017-06-17,127.1,600.0,800.0,700.0,165
SHAHDARA,2017-06-17,316.35,500.0,700.0,600.0,166
KESHOPUR,2017-06-18,17.04,900.0,1150.0,1100.0,165
SHAHDARA,2017-06-18,240.75,500.0,700.0,600.0,166
AZADPUR,2017-06-19,140.3,200.0,680.0,502.0,164
KESHOPUR,2017-06-19,168.65,900.0,1150.0,1100.0,165
SHAHDARA,2017-06-19,269.45,400.0,600.0,500.0,166
AZADPUR,2017-06-20,1386.1,240.0,680.0,502.0,164
KESHOPUR,2017-06-20,102.55,900.0,1150.0,1100.0,165
SHAHDARA,2017-06-20,292.4,500.0,750.0,600.0,166
AZADPUR,2017-06-21,1026.6,240.0,680.0,502.0,164
SHAHDARA,2017-06-21,333.1,500.0,700.0,600.0,166
AZADPUR,2017-06-22,1132.5,500.0,1300.0,568.0,164
SHAHDARA,2017-06-22,218.6,500.0,700.0,600.0,166
AZADPUR,2017-06-23,1039.7,500.0,1300.0,568.0,164
SHAHDARA,2017-06-23,308.85,500.0,700.0,600.0,166
AZADPUR,2017-06-24,1099.0,500.0,1300.0,565.0,164
SHAHDARA,2017-06-24,219.2,500.0,700.0,600.0,166
KESHOPUR,2017-06-25,195.0,1000.0,1200.0,1200.0,165
SHAHDARA,2017-06-25,255.15,500.0,700.0,600.0,166
AZADPUR,2017-06-26,136.8,500.0,1300.0,563.0,164
KESHOPUR,2017-06-26,119.6,1000.0,1300.0,1200.0,165
SHAHDARA,2017-06-26,94.35,500.0,700.0,600.0,166
AZADPUR,2017-06-27,1183.4,500.0,1300.0,791.0,164
SHAHDARA,2017-06-27,152.05,500.0,700.0,600.0,166
AZADPUR,2017-06-28,947.9,500.0,1500.0,840.0,164
AZADPUR,2017-06-29,855.9,500.0,1450.0,822.0,164
AZADPUR,2017-06-30,1326.1,,,,164
AZADPUR,2017-07-01,1125.7,240.0,1250.0,735.0,164
KESHOPUR,2017-07-01,169.5,600.0,900.0,760.0,165
KESHOPUR,2017-07-02,131.0,600.0,900.0,765.0,165
AZADPUR,2017-07-03,125.9,160.0,1300.0,755.0,164
KESHOPUR,2017-07-03,193.05,580.0,900.0,750.0,165
SHAHDARA,2017-07-03,286.75,400.0,600.0,500.0,166
AZADPUR,2017-07-04,1562.1,160.0,1300.0,761.0,164
KESHOPUR,2017-07-04,103.2,500.0,900.0,730.0,165
SHAHDARA,2017-07-04,251.75,400.0,600.0,500.0,166
AZADPUR,2017-07-05,1363.0,200.0,1500.0,805.0,164
SHAHDARA,2017-07-05,329.3,500.0,700.0,600.0,166
AZADPUR,2017-07-06,1314.7,160.0,1450.0,793.0,164
KESHOPUR,2017-07-06,24.05,500.0,700.0,650.0,165
SHAHDARA,2017-07-06,348.6,500.0,700.0,600.0,166
AZADPUR,2017-07-07,1303.9,160.0,1350.0,753.0,164
KESHOPUR,2017-07-07,202.15,500.0,900.0,710.0,165
SHAHDARA,2017-07-07,306.4,500.0,700.0,600.0,166
AZADPUR,2017-07-08,1405.8,160.0,1300.0,704.0,164
KESHOPUR,2017-07-08,200.45,500.0,900.0,710.0,165
SHAHDARA,2017-07-08,467.85,500.0,700.0,600.0,166
KESHOPUR,2017-07-09,119.75,550.0,920.0,740.0,165
SHAHDARA,2017-07-09,307.35,500.0,700.0,600.0,166
AZADPUR,2017-07-10,205.5,300.0,1300.0,715.0,164
KESHOPUR,2017-07-10,144.85,500.0,900.0,720.0,165
SHAHDARA,2017-07-10,221.25,400.0,600.0,500.0,166
AZADPUR,2017-07-11,1906.0,300.0,1350.0,706.0,164
KESHOPUR,2017-07-11,204.8,500.0,800.0,660.0,165
SHAHDARA,2017-07-11,329.35,500.0,700.0,600.0,166
AZADPUR,2017-07-12,1280.4,200.0,1250.0,703.0,164
SHAHDARA,2017-07-12,357.4,500.0,700.0,600.0,166
AZADPUR,2017-07-13,1037.0,200.0,1250.0,702.0,164
SHAHDARA,2017-07-13,403.5,500.0,700.0,600.0,166
AZADPUR,2017-07-14,1372.4,200.0,1250.0,702.0,164
KESHOPUR,2017-07-14,233.8,500.0,820.0,600.0,165
SHAHDARA,2017-07-14,364.6,500.0,700.0,600.0,166
AZADPUR,2017-07-15,1567.5,200.0,1250.0,702.0,164
KESHOPUR,2017-07-15,188.1,500.0,850.0,680.0,165
SHAHDARA,2017-07-15,333.7,500.0,700.0,600.0,166
KESHOPUR,2017-07-16,174.8,500.0,800.0,660.0,165
SHAHDARA,2017-07-16,317.0,500.0,700.0,600.0,166
AZADPUR,2017-07-17,247.4,200.0,1250.0,692.0,164
KESHOPUR,2017-07-17,255.2,500.0,700.0,610.0,165
SHAHDARA,2017-07-17,313.3,500.0,700.0,600.0,166
AZADPUR,2017-07-18,1877.9,380.0,1200.0,661.0,164
KESHOPUR,2017-07-18,177.3,400.0,800.0,610.0,165
SHAHDARA,2017-07-18,210.0,500.0,700.0,600.0,166
AZADPUR,2017-07-19,977.8,400.0,1300.0,660.0,164
SHAHDARA,2017-07-19,262.25,500.0,700.0,600.0,166
AZADPUR,2017-07-20,1244.7,,,,164
KESHOPUR,2017-07-20,9.1,450.0,800.0,625.0,165
SHAHDARA,2017-07-20,310.1,500.0,700.0,600.0,166
AZADPUR,2017-07-21,1204.8,,,,164
KESHOPUR,2017-07-21,217.55,400.0,800.0,610.0,165
SHAHDARA,2017-07-21,130.0,500.0,700.0,600.0,166
AZADPUR,2017-07-22,1233.4,,,,164
KESHOPUR,2017-07-22,178.05,400.0,700.0,580.0,165
SHAHDARA,2017-07-22,322.5,500.0,700.0,600.0,166
KESHOPUR,2017-07-23,188.15,350.0,600.0,480.0,165
SHAHDARA,2017-07-23,297.85,500.0,700.0,600.0,166
AZADPUR,2017-07-24,202.5,,,,164
KESHOPUR,2017-07-24,219.95,380.0,600.0,485.0,165
SHAHDARA,2017-07-24,250.65,500.0,700.0,600.0,166
AZADPUR,2017-07-25,1761.8,,,,164
KESHOPUR,2017-07-25,220.5,350.0,600.0,480.0,165
SHAHDARA,2017-07-25,323.0,500.0,700.0,600.0,166
AZADPUR,2017-07-26,1039.7,,,,164
SHAHDARA,2017-07-26,348.55,500.0,700.0,600.0,166
AZADPUR,2017-07-27,1386.7,,,,164
KESHOPUR,2017-07-27,4.5,400.0,600.0,510.0,165
SHAHDARA,2017-07-27,322.35,500.0,700.0,600.0,166
AZADPUR,2017-07-28,1325.5,,,,164
KESHOPUR,2017-07-28,220.9,400.0,600.0,500.0,165
SHAHDARA,2017-07-28,375.0,500.0,700.0,600.0,166
AZADPUR,2017-07-29,1588.2,,,,164
KESHOPUR,2017-07-29,207.4,400.0,600.0,500.0,165
KESHOPUR,2017-07-30,216.9,400.0,560.0,490.0,165
AZADPUR,2017-07-31,158.1,,,,164
KESHOPUR,2017-07-31,138.55,360.0,540.0,460.0,165
AZADPUR,2017-08-01,1350.5,,,,164
KESHOPUR,2017-08-01,138.55,360.0,540.0,460.0,165
SHAHDARA,2017-08-01,221.35,500.0,700.0,600.0,166
SHAHDARA,2017-08-02,359.5,500.0,700.0,600.0,166
AZADPUR,2017-08-03,1562.8,,,,164
KESHOPUR,2017-08-03,37.1,380.0,570.0,480.0,165
SHAHDARA,2017-08-03,224.5,500.0,700.0,600.0,166
KESHOPUR,2017-08-04,210.2,360.0,580.0,480.0,165
SHAHDARA,2017-08-04,297.8,500.0,700.0,600.0,166
AZADPUR,2017-08-05,1366.8,,,,164
KESHOPUR,2017-08-05,146.25,400.0,600.0,500.0,165
SHAHDARA,2017-08-05,297.85,500.0,700.0,600.0,166
KESHOPUR,2017-08-06,105.95,380.0,580.0,490.0,165
SHAHDARA,2017-08-06,241.25,500.0,700.0,600.0,166
AZADPUR,2017-08-07,100.1,300.0,1050.0,588.0,164
SHAHDARA,2017-08-07,153.95,500.0,700.0,600.0,166
AZADPUR,2017-08-08,929.1,,,,164
SHAHDARA,2017-08-08,92.65,500.0,700.0,600.0,166
AZADPUR,2017-08-09,781.2,,,,164
