<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:f39140152e8206a0b239d0dcc14c1084a91f32b139ab072b47255a1478c64e1f
size 38203
=======
index,DATE,MANDINAME,STATENAME,VOLATILITY
6,2019-03-01,DURGAPUR,WEST BENGAL,0.0014221526984797962
7,2019-03-01,KASIPUR,WEST BENGAL,0.001386791514687798
8,2019-03-01,PRATAPGARH,UTTAR PRADESH,0.00030537269071107453
0,2019-04-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.13159057705762986
9,2019-04-01,AVERAGE,,0.018234209832667894
1,2019-04-01,DURGAPUR,WEST BENGAL,0.007632462544722255
2,2019-04-01,KASIPUR,WEST BENGAL,0.0065142464318857386
3,2019-04-01,RAATH,UTTAR PRADESH,0.0064333687877308745
4,2019-04-01,SAFDARGANJ,UTTAR PRADESH,0.004581489934738754
5,2019-04-01,KAYAMGANJ,UTTAR PRADESH,0.00269032227491592
6,2019-04-01,KATWA,WEST BENGAL,0.002052664491283987
7,2019-04-01,FATEHPUR,UTTAR PRADESH,0.0015342895694279886
8,2019-04-01,PRATAPGARH,UTTAR PRADESH,0.0010784674016756904
0,2019-05-01,DURGAPUR,WEST BENGAL,0.010487920879570204
1,2019-05-01,RAATH,UTTAR PRADESH,0.008032396932161378
2,2019-05-01,KAYAMGANJ,UTTAR PRADESH,0.007385796149256998
3,2019-05-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.004905091001393697
9,2019-05-01,AVERAGE,,0.004434592037372238
4,2019-05-01,SAFDARGANJ,UTTAR PRADESH,0.003392530733531055
5,2019-05-01,FATEHPUR,UTTAR PRADESH,0.0022251917502472012
6,2019-05-01,KASIPUR,WEST BENGAL,0.0020630323251270783
7,2019-05-01,KATWA,WEST BENGAL,0.0009479596180698668
8,2019-05-01,PRATAPGARH,UTTAR PRADESH,0.0004714089469926669
0,2019-06-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0069781812647973
1,2019-06-01,KAYAMGANJ,UTTAR PRADESH,0.004918752583902702
2,2019-06-01,DURGAPUR,WEST BENGAL,0.0036757706140124907
3,2019-06-01,KASIPUR,WEST BENGAL,0.0030434158990395315
9,2019-06-01,AVERAGE,,0.002793409411452544
4,2019-06-01,KATWA,WEST BENGAL,0.0022361621241248613
5,2019-06-01,SAFDARGANJ,UTTAR PRADESH,0.0021778147479998627
6,2019-06-01,FATEHPUR,UTTAR PRADESH,0.0014809244206324284
7,2019-06-01,PRATAPGARH,UTTAR PRADESH,0.0006296630485637223
8,2019-06-01,RAATH,UTTAR PRADESH,0.0
0,2019-07-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.00829394392815043
1,2019-07-01,RAATH,UTTAR PRADESH,0.007551103461529809
2,2019-07-01,SAFDARGANJ,UTTAR PRADESH,0.007295330767987646
3,2019-07-01,KAYAMGANJ,UTTAR PRADESH,0.00494852074999584
9,2019-07-01,AVERAGE,,0.00425931974715976
4,2019-07-01,DURGAPUR,WEST BENGAL,0.0032137871404206773
5,2019-07-01,KASIPUR,WEST BENGAL,0.002690718375850624
6,2019-07-01,FATEHPUR,UTTAR PRADESH,0.002191508653232219
7,2019-07-01,KATWA,WEST BENGAL,0.0012360843617320765
8,2019-07-01,PRATAPGARH,UTTAR PRADESH,0.0009128802855385227
0,2019-08-01,KATWA,WEST BENGAL,0.011130053860976395
1,2019-08-01,RAATH,UTTAR PRADESH,0.00830157572382344
2,2019-08-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.006595557318514419
3,2019-08-01,SAFDARGANJ,UTTAR PRADESH,0.004960831405361518
9,2019-08-01,AVERAGE,,0.0046209787252067674
4,2019-08-01,KAYAMGANJ,UTTAR PRADESH,0.0038937419975022393
5,2019-08-01,DURGAPUR,WEST BENGAL,0.002544217981680742
6,2019-08-01,FATEHPUR,UTTAR PRADESH,0.0017796614077727332
7,2019-08-01,KASIPUR,WEST BENGAL,0.0016545634141770511
8,2019-08-01,PRATAPGARH,UTTAR PRADESH,0.0007286054170523688
0,2019-09-01,DURGAPUR,WEST BENGAL,0.1044542145356583
9,2019-09-01,AVERAGE,,0.014132726995003996
1,2019-09-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.005474302135371121
2,2019-09-01,KAYAMGANJ,UTTAR PRADESH,0.00534604388133325
3,2019-09-01,RAATH,UTTAR PRADESH,0.0043546420476299795
4,2019-09-01,SAFDARGANJ,UTTAR PRADESH,0.0042175758535017245
5,2019-09-01,FATEHPUR,UTTAR PRADESH,0.0013574371883403426
6,2019-09-01,KATWA,WEST BENGAL,0.000868999422692092
7,2019-09-01,KASIPUR,WEST BENGAL,0.0006778006602342168
8,2019-09-01,PRATAPGARH,UTTAR PRADESH,0.0004435272302749412
0,2019-10-01,KAYAMGANJ,UTTAR PRADESH,0.005794653290965538
1,2019-10-01,RAATH,UTTAR PRADESH,0.005739485024043979
2,2019-10-01,KATWA,WEST BENGAL,0.005424679264387774
3,2019-10-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0037865132071201657
9,2019-10-01,AVERAGE,,0.003278557739685064
4,2019-10-01,FATEHPUR,UTTAR PRADESH,0.002897733847391247
5,2019-10-01,DURGAPUR,WEST BENGAL,0.0017309667568401446
6,2019-10-01,SAFDARGANJ,UTTAR PRADESH,0.0017302670836884966
7,2019-10-01,KASIPUR,WEST BENGAL,0.0015721529389762815
8,2019-10-01,PRATAPGARH,UTTAR PRADESH,0.0008305682437519509
0,2019-11-01,RAATH,UTTAR PRADESH,0.13809719363896025
9,2019-11-01,AVERAGE,,0.019652346269998427
1,2019-11-01,DURGAPUR,WEST BENGAL,0.007823683826134891
2,2019-11-01,PRATAPGARH,UTTAR PRADESH,0.007387624439779922
3,2019-11-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.006210151314092244
4,2019-11-01,FATEHPUR,UTTAR PRADESH,0.005179766807378368
5,2019-11-01,KAYAMGANJ,UTTAR PRADESH,0.00434530416777945
6,2019-11-01,KATWA,WEST BENGAL,0.0033611072939898944
7,2019-11-01,KASIPUR,WEST BENGAL,0.003246201701058733
8,2019-11-01,SAFDARGANJ,UTTAR PRADESH,0.00122008324081211
0,2019-12-01,FATEHPUR,UTTAR PRADESH,0.021874061611628318
1,2019-12-01,KAYAMGANJ,UTTAR PRADESH,0.021378908942181474
2,2019-12-01,RAATH,UTTAR PRADESH,0.01836544146887221
3,2019-12-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.017456147614384233
9,2019-12-01,AVERAGE,,0.011548570492663267
4,2019-12-01,PRATAPGARH,UTTAR PRADESH,0.00994119318106532
5,2019-12-01,SAFDARGANJ,UTTAR PRADESH,0.005996306648142449
6,2019-12-01,KATWA,WEST BENGAL,0.004125820799356533
7,2019-12-01,DURGAPUR,WEST BENGAL,0.003618460927053802
8,2019-12-01,KASIPUR,WEST BENGAL,0.0011807932412850615
0,2020-01-01,RAATH,UTTAR PRADESH,0.040304076902891735
1,2020-01-01,SAFDARGANJ,UTTAR PRADESH,0.01555986673721448
2,2020-01-01,KAYAMGANJ,UTTAR PRADESH,0.01539257869659618
9,2020-01-01,AVERAGE,,0.011770374427175469
3,2020-01-01,PRATAPGARH,UTTAR PRADESH,0.008969044654993073
4,2020-01-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0071570640900709935
5,2020-01-01,FATEHPUR,UTTAR PRADESH,0.007061145740037645
6,2020-01-01,KATWA,WEST BENGAL,0.006652415104326283
7,2020-01-01,DURGAPUR,WEST BENGAL,0.0025850321319802394
8,2020-01-01,KASIPUR,WEST BENGAL,0.0022521457864685753
0,2020-02-01,DURGAPUR,WEST BENGAL,0.10509239498780128
9,2020-02-01,AVERAGE,,0.017203792868415824
1,2020-02-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.010264430249317391
2,2020-02-01,PRATAPGARH,UTTAR PRADESH,0.009051880306096268
3,2020-02-01,KAYAMGANJ,UTTAR PRADESH,0.008380358658090814
4,2020-02-01,RAATH,UTTAR PRADESH,0.006224083645071376
5,2020-02-01,SAFDARGANJ,UTTAR PRADESH,0.0045249302902712
6,2020-02-01,KATWA,WEST BENGAL,0.0044530618570929855
7,2020-02-01,FATEHPUR,UTTAR PRADESH,0.004384259556165625
8,2020-02-01,KASIPUR,WEST BENGAL,0.0024587362658354717
0,2020-03-01,DURGAPUR,WEST BENGAL,0.1382654910725857
9,2020-03-01,AVERAGE,,0.022808334692007895
1,2020-03-01,PRATAPGARH,UTTAR PRADESH,0.0203747551986166
2,2020-03-01,RAATH,UTTAR PRADESH,0.01336728825061112
3,2020-03-01,FATEHPUR,UTTAR PRADESH,0.010260339516904268
4,2020-03-01,KAYAMGANJ,UTTAR PRADESH,0.00908093570657698
5,2020-03-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.007569238755554923
6,2020-03-01,KATWA,WEST BENGAL,0.00363690983692454
7,2020-03-01,SAFDARGANJ,UTTAR PRADESH,0.0020204182026355715
8,2020-03-01,KASIPUR,WEST BENGAL,0.000699635687661337
0,2020-04-01,PRATAPGARH,UTTAR PRADESH,0.014256529879459131
1,2020-04-01,SAFDARGANJ,UTTAR PRADESH,0.010671062556686524
2,2020-04-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.008992340408252279
3,2020-04-01,DURGAPUR,WEST BENGAL,0.00814413359936347
9,2020-04-01,AVERAGE,,0.007174606569088899
4,2020-04-01,KAYAMGANJ,UTTAR PRADESH,0.006681548658502482
5,2020-04-01,KATWA,WEST BENGAL,0.005867144597945654
6,2020-04-01,RAATH,UTTAR PRADESH,0.004900756598442929
7,2020-04-01,KASIPUR,WEST BENGAL,0.004049613102833631
8,2020-04-01,FATEHPUR,UTTAR PRADESH,0.0010083297203139982
0,2020-05-01,SAFDARGANJ,UTTAR PRADESH,0.11599979556855315
9,2020-05-01,AVERAGE,,0.01739536101619872
1,2020-05-01,KATWA,WEST BENGAL,0.008983300099440551
2,2020-05-01,KASIPUR,WEST BENGAL,0.005204840654414371
3,2020-05-01,PRATAPGARH,UTTAR PRADESH,0.005133470390716475
4,2020-05-01,DURGAPUR,WEST BENGAL,0.005005971321098364
5,2020-05-01,KAYAMGANJ,UTTAR PRADESH,0.005001047920803963
6,2020-05-01,FATEHPUR,UTTAR PRADESH,0.0048983761334632355
7,2020-05-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.004698951567709879
8,2020-05-01,RAATH,UTTAR PRADESH,0.0016324954895885222
0,2020-06-01,PRATAPGARH,UTTAR PRADESH,0.04702666283546718
1,2020-06-01,DURGAPUR,WEST BENGAL,0.018200582365310584
2,2020-06-01,RAATH,UTTAR PRADESH,0.016782472926623385
9,2020-06-01,AVERAGE,,0.012155180604517698
3,2020-06-01,SAFDARGANJ,UTTAR PRADESH,0.006702756004956768
4,2020-06-01,KAYAMGANJ,UTTAR PRADESH,0.00645993847058282
5,2020-06-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.004582206587546191
6,2020-06-01,FATEHPUR,UTTAR PRADESH,0.004093042052635638
7,2020-06-01,KATWA,WEST BENGAL,0.00296103885659448
8,2020-06-01,KASIPUR,WEST BENGAL,0.0025879253409422393
0,2020-07-01,KASIPUR,WEST BENGAL,0.028291887615701217
1,2020-07-01,FATEHPUR,UTTAR PRADESH,0.015336977554034438
2,2020-07-01,SAFDARGANJ,UTTAR PRADESH,0.012155891645739277
9,2020-07-01,AVERAGE,,0.008713734112603816
3,2020-07-01,DURGAPUR,WEST BENGAL,0.008148668722504391
4,2020-07-01,PRATAPGARH,UTTAR PRADESH,0.004320147386671051
5,2020-07-01,KAYAMGANJ,UTTAR PRADESH,0.004262049733858028
6,2020-07-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0030612647925365305
7,2020-07-01,KATWA,WEST BENGAL,0.0028467195623893982
8,2020-07-01,RAATH,UTTAR PRADESH,0.0
0,2020-08-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.021655143669055976
1,2020-08-01,DURGAPUR,WEST BENGAL,0.019201902909276758
2,2020-08-01,KAYAMGANJ,UTTAR PRADESH,0.01917892312222534
3,2020-08-01,SAFDARGANJ,UTTAR PRADESH,0.0185902344667358
9,2020-08-01,AVERAGE,,0.010986111178059026
4,2020-08-01,KASIPUR,WEST BENGAL,0.009496070929298548
5,2020-08-01,FATEHPUR,UTTAR PRADESH,0.0038177333251562936
6,2020-08-01,PRATAPGARH,UTTAR PRADESH,0.0035852573529094726
7,2020-08-01,KATWA,WEST BENGAL,0.00200010074111335
8,2020-08-01,RAATH,UTTAR PRADESH,0.0013496340867596972
0,2020-09-01,DURGAPUR,WEST BENGAL,0.23740388637594664
9,2020-09-01,AVERAGE,,0.033113177293843304
1,2020-09-01,SAFDARGANJ,UTTAR PRADESH,0.012808130297424962
2,2020-09-01,RAATH,UTTAR PRADESH,0.012289255691593429
3,2020-09-01,KASIPUR,WEST BENGAL,0.01187494751267022
4,2020-09-01,KAYAMGANJ,UTTAR PRADESH,0.008575114029726895
5,2020-09-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0059340379820370225
6,2020-09-01,KATWA,WEST BENGAL,0.004210076346073668
7,2020-09-01,PRATAPGARH,UTTAR PRADESH,0.002960714913865104
8,2020-09-01,FATEHPUR,UTTAR PRADESH,0.001962432495251784
0,2020-10-01,DURGAPUR,WEST BENGAL,0.12290020763191074
1,2020-10-01,KASIPUR,WEST BENGAL,0.0585801671663087
8,2020-10-01,AVERAGE,,0.03459407479939161
2,2020-10-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.029329451530240924
3,2020-10-01,KAYAMGANJ,UTTAR PRADESH,0.02606137300908437
4,2020-10-01,SAFDARGANJ,UTTAR PRADESH,0.0144270259225024
5,2020-10-01,RAATH,UTTAR PRADESH,0.010834653763541641
6,2020-10-01,PRATAPGARH,UTTAR PRADESH,0.007340568835050784
7,2020-10-01,KATWA,WEST BENGAL,0.007279150536493294
0,2020-11-01,KASIPUR,WEST BENGAL,0.1581024632909676
1,2020-11-01,RAATH,UTTAR PRADESH,0.03549550710302739
8,2020-11-01,AVERAGE,,0.029817181416815806
2,2020-11-01,PRATAPGARH,UTTAR PRADESH,0.014881209882250869
3,2020-11-01,SAFDARGANJ,UTTAR PRADESH,0.012959787077248049
4,2020-11-01,KAYAMGANJ,UTTAR PRADESH,0.007241327219749058
5,2020-11-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.004882031474740986
6,2020-11-01,KATWA,WEST BENGAL,0.002746431832847567
7,2020-11-01,DURGAPUR,WEST BENGAL,0.002228693453694894
0,2020-12-01,KASIPUR,WEST BENGAL,0.2515681472608209
8,2020-12-01,AVERAGE,,0.037520456581997895
1,2020-12-01,SAFDARGANJ,UTTAR PRADESH,0.011676427275148926
2,2020-12-01,RAATH,UTTAR PRADESH,0.011368341951013643
3,2020-12-01,KATWA,WEST BENGAL,0.0076007220994794645
4,2020-12-01,KAYAMGANJ,UTTAR PRADESH,0.007573751103174545
5,2020-12-01,PRATAPGARH,UTTAR PRADESH,0.0047881898942415905
6,2020-12-01,DURGAPUR,WEST BENGAL,0.002807488639504327
7,2020-12-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.002780584432599775
0,2021-01-01,KASIPUR,WEST BENGAL,0.0512934554061669
8,2021-01-01,AVERAGE,,0.010088247416918864
1,2021-01-01,SAFDARGANJ,UTTAR PRADESH,0.009761301691539659
2,2021-01-01,KAYAMGANJ,UTTAR PRADESH,0.004488611531395407
3,2021-01-01,RAATH,UTTAR PRADESH,0.004251277970879204
4,2021-01-01,KATWA,WEST BENGAL,0.0038765488929467674
5,2021-01-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.002729636719371233
6,2021-01-01,DURGAPUR,WEST BENGAL,0.0023075537106276877
7,2021-01-01,PRATAPGARH,UTTAR PRADESH,0.0019975934124240604
0,2021-02-01,KASIPUR,WEST BENGAL,0.8499210073370388
8,2021-02-01,AVERAGE,,0.11190382575266256
1,2021-02-01,KAYAMGANJ,UTTAR PRADESH,0.010604822173699992
2,2021-02-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.008565460941094661
3,2021-02-01,RAATH,UTTAR PRADESH,0.00728771129789647
4,2021-02-01,SAFDARGANJ,UTTAR PRADESH,0.007075977925437137
5,2021-02-01,PRATAPGARH,UTTAR PRADESH,0.005787739741011178
6,2021-02-01,KATWA,WEST BENGAL,0.003119979808934443
7,2021-02-01,DURGAPUR,WEST BENGAL,0.0028679067961877554
0,2021-03-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.02334119072818665
1,2021-03-01,RAATH,UTTAR PRADESH,0.016273816281982496
2,2021-03-01,KAYAMGANJ,UTTAR PRADESH,0.016252354380782996
8,2021-03-01,AVERAGE,,0.010408039544401237
3,2021-03-01,KASIPUR,WEST BENGAL,0.009974295224005154
4,2021-03-01,KATWA,WEST BENGAL,0.007255023376421046
5,2021-03-01,SAFDARGANJ,UTTAR PRADESH,0.0058830786818101465
6,2021-03-01,PRATAPGARH,UTTAR PRADESH,0.002229942689807455
7,2021-03-01,DURGAPUR,WEST BENGAL,0.002054614992213937
0,2021-04-01,KASIPUR,WEST BENGAL,0.0780373229441933
1,2021-04-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0313891708984964
2,2021-04-01,KAYAMGANJ,UTTAR PRADESH,0.031162558642475743
8,2021-04-01,AVERAGE,,0.0223211830071727
3,2021-04-01,RAATH,UTTAR PRADESH,0.01876594381594677
4,2021-04-01,KATWA,WEST BENGAL,0.00851125610487977
5,2021-04-01,SAFDARGANJ,UTTAR PRADESH,0.0051552526362674605
6,2021-04-01,PRATAPGARH,UTTAR PRADESH,0.002819461595424024
7,2021-04-01,DURGAPUR,WEST BENGAL,0.002728497419698133
0,2021-05-01,KATWA,WEST BENGAL,0.0645412794273515
1,2021-05-01,RAATH,UTTAR PRADESH,0.051187555461812514
2,2021-05-01,PRATAPGARH,UTTAR PRADESH,0.03228997522745985
3,2021-05-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.02548208227101176
8,2021-05-01,AVERAGE,,0.02472168320356347
4,2021-05-01,KAYAMGANJ,UTTAR PRADESH,0.01007097580488147
5,2021-05-01,KASIPUR,WEST BENGAL,0.0068622340000507424
6,2021-05-01,SAFDARGANJ,UTTAR PRADESH,0.005391232587470946
7,2021-05-01,DURGAPUR,WEST BENGAL,0.0019481308484689836
0,2021-06-01,DURGAPUR,WEST BENGAL,0.2204556744675833
1,2021-06-01,KATWA,WEST BENGAL,0.12883867628380133
8,2021-06-01,AVERAGE,,0.06137210255617534
2,2021-06-01,KASIPUR,WEST BENGAL,0.038354354432869234
3,2021-06-01,RAATH,UTTAR PRADESH,0.031047702799334363
4,2021-06-01,KAYAMGANJ,UTTAR PRADESH,0.027142645725941692
5,2021-06-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.022534209520301128
6,2021-06-01,PRATAPGARH,UTTAR PRADESH,0.01706895357269026
7,2021-06-01,SAFDARGANJ,UTTAR PRADESH,0.0055346036468814285
0,2021-07-01,RAATH,UTTAR PRADESH,0.024774378466081496
1,2021-07-01,SAFDARGANJ,UTTAR PRADESH,0.02247505264702166
2,2021-07-01,PRATAPGARH,UTTAR PRADESH,0.021988403261297414
3,2021-07-01,KASIPUR,WEST BENGAL,0.020321985530599163
8,2021-07-01,AVERAGE,,0.01767282962143383
4,2021-07-01,KAYAMGANJ,UTTAR PRADESH,0.01760208349547258
5,2021-07-01,DURGAPUR,WEST BENGAL,0.016205910855515968
6,2021-07-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.013382795127159012
7,2021-07-01,KATWA,WEST BENGAL,0.004632027588323329
0,2021-08-01,RAATH,UTTAR PRADESH,0.021057487679990383
1,2021-08-01,PRATAPGARH,UTTAR PRADESH,0.010762305307289813
2,2021-08-01,KASIPUR,WEST BENGAL,0.010667755966294571
3,2021-08-01,KAYAMGANJ,UTTAR PRADESH,0.010555160565892984
8,2021-08-01,AVERAGE,,0.008412406270423054
4,2021-08-01,KATWA,WEST BENGAL,0.006283722900244899
5,2021-08-01,DURGAPUR,WEST BENGAL,0.0034140956900788532
6,2021-08-01,SAFDARGANJ,UTTAR PRADESH,0.0025244526497715477
7,2021-08-01,CHHIBRAMAU(KANNUJ),UTTAR PRADESH,0.0020342694038213813
0,2021-09-01,KASIPUR,WEST BENGAL,0.10823180985391342
6,2021-09-01,AVERAGE,,0.03250461487110238
1,2021-09-01,KATWA,WEST BENGAL,0.030277349870077318
2,2021-09-01,DURGAPUR,WEST BENGAL,0.01804126774182787
3,2021-09-01,RAATH,UTTAR PRADESH,0.01568599021433802
4,2021-09-01,PRATAPGARH,UTTAR PRADESH,0.012034343060628014
5,2021-09-01,KAYAMGANJ,UTTAR PRADESH,0.010756928485829613
0,2021-10-01,RAATH,UTTAR PRADESH,0.01946592910455248
1,2021-10-01,PRATAPGARH,UTTAR PRADESH,0.01633794838941476
2,2021-10-01,DURGAPUR,WEST BENGAL,0.012395612896405438
6,2021-10-01,AVERAGE,,0.010998105315330417
3,2021-10-01,KAYAMGANJ,UTTAR PRADESH,0.0090605067341641
4,2021-10-01,KASIPUR,WEST BENGAL,0.005098363249577897
5,2021-10-01,KATWA,WEST BENGAL,0.003630271517867836
0,2021-11-01,KASIPUR,WEST BENGAL,0.17180671148432933
6,2021-11-01,AVERAGE,,0.033041888507904564
1,2021-11-01,RAATH,UTTAR PRADESH,0.007628247201279538
2,2021-11-01,DURGAPUR,WEST BENGAL,0.007538120154409573
3,2021-11-01,PRATAPGARH,UTTAR PRADESH,0.005964165277633541
4,2021-11-01,KAYAMGANJ,UTTAR PRADESH,0.005314086929775392
5,2021-11-01,KATWA,WEST BENGAL,0.0
0,2021-12-01,KASIPUR,WEST BENGAL,0.015918742577304044
6,2021-12-01,AVERAGE,,0.004889980118311643
1,2021-12-01,KAYAMGANJ,UTTAR PRADESH,0.0030202205334389468
2,2021-12-01,PRATAPGARH,UTTAR PRADESH,0.0028482483892341213
3,2021-12-01,KATWA,WEST BENGAL,0.0026751019008916547
4,2021-12-01,RAATH,UTTAR PRADESH,0.002564033344874993
5,2021-12-01,DURGAPUR,WEST BENGAL,0.002313533964126099
0,2022-01-01,KASIPUR,WEST BENGAL,0.0037390944012759522
6,2022-01-01,AVERAGE,,0.0010631231256018833
1,2022-01-01,PRATAPGARH,UTTAR PRADESH,0.0008703823139417184
2,2022-01-01,DURGAPUR,WEST BENGAL,0.0005107479050379228
3,2022-01-01,RAATH,UTTAR PRADESH,0.0004832164132614504
4,2022-01-01,KATWA,WEST BENGAL,0.00043324485885310084
5,2022-01-01,KAYAMGANJ,UTTAR PRADESH,0.00034205286124115584
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
