<<<<<<< HEAD
version https://git-lfs.github.com/spec/v1
oid sha256:4f9eda5035091c451b5e23b9e3c78845b4ec7c54c9bc66145ea01732ee832eed
size 5220
=======
K,MANDI,ANOMALY,NORMAL,TOTAL
2.0,WEST BENGAL_KATWA,3,245,248
2.000000000000001,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),7,241,248
2.000000000000001,WEST BENGAL_DURGAPUR,0,248,248
2.000000000000001,WEST BENGAL_KATWA,3,245,248
2.100000000000001,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),2,246,248
2.100000000000001,WEST BENGAL_DURGAPUR,0,248,248
2.100000000000001,WEST BENGAL_KATWA,1,247,248
2.200000000000001,WEST BENGAL_KATWA,1,247,248
2.200000000000001,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.200000000000001,WEST BENGAL_DURGAPUR,0,248,248
2.25,WEST BENGAL_DURGAPUR,0,248,248
2.25,WEST BENGAL_KATWA,0,248,248
2.25,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.300000000000001,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.300000000000001,WEST BENGAL_DURGAPUR,0,248,248
2.300000000000001,WEST BENGAL_KATWA,0,248,248
2.4000000000000012,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.4000000000000012,WEST BENGAL_DURGAPUR,0,248,248
2.4000000000000012,WEST BENGAL_KATWA,0,248,248
2.5,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.5,WEST BENGAL_DURGAPUR,0,248,248
2.5,WEST BENGAL_KATWA,0,248,248
2.5000000000000013,WEST BENGAL_DURGAPUR,0,248,248
2.5000000000000013,WEST BENGAL_KATWA,0,248,248
2.5000000000000013,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.6000000000000014,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.6000000000000014,WEST BENGAL_DURGAPUR,0,248,248
2.6000000000000014,WEST BENGAL_KATWA,0,248,248
2.7000000000000015,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.7000000000000015,WEST BENGAL_DURGAPUR,0,248,248
2.7000000000000015,WEST BENGAL_KATWA,0,248,248
2.75,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.75,WEST BENGAL_DURGAPUR,0,248,248
2.75,WEST BENGAL_KATWA,0,248,248
2.8000000000000016,WEST BENGAL_KATWA,0,248,248
2.8000000000000016,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.8000000000000016,WEST BENGAL_DURGAPUR,0,248,248
2.9000000000000017,WEST BENGAL_KATWA,0,248,248
2.9000000000000017,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
2.9000000000000017,WEST BENGAL_DURGAPUR,0,248,248
3.0,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.0,WEST BENGAL_DURGAPUR,0,248,248
3.0,WEST BENGAL_KATWA,0,248,248
3.0000000000000018,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.0000000000000018,WEST BENGAL_DURGAPUR,0,248,248
3.0000000000000018,WEST BENGAL_KATWA,0,248,248
3.100000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.100000000000002,WEST BENGAL_DURGAPUR,0,248,248
3.100000000000002,WEST BENGAL_KATWA,0,248,248
3.200000000000002,WEST BENGAL_KATWA,0,248,248
3.200000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.200000000000002,WEST BENGAL_DURGAPUR,0,248,248
3.25,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.25,WEST BENGAL_DURGAPUR,0,248,248
3.25,WEST BENGAL_KATWA,0,248,248
3.300000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.300000000000002,WEST BENGAL_DURGAPUR,0,248,248
3.300000000000002,WEST BENGAL_KATWA,0,248,248
3.400000000000002,WEST BENGAL_DURGAPUR,0,248,248
3.400000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.400000000000002,WEST BENGAL_KATWA,0,248,248
3.5,WEST BENGAL_DURGAPUR,0,248,248
3.5,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.5,WEST BENGAL_KATWA,0,248,248
3.500000000000002,WEST BENGAL_DURGAPUR,0,248,248
3.500000000000002,UTTAR PRADESH_CHHIBRAMAU(KANNUJ),0,248,248
3.500000000000002,WEST BENGAL_KATWA,0,248,248
>>>>>>> 6ac9248b3ef33a88bcb4b748e11d3743f40f9979
